invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
i189439,c313460,clothing,5,1500.4,30-01-2023,metropol avm
i106514,c460358,clothing,2,600.16,15-01-2023,kanyon
i444846,c659211,toys,1,35.84,04-01-2023,cevahir avm
i273620,c172622,food & beverage,3,15.69,11-01-2023,metropol avm
i157690,c119015,souvenir,5,58.65,13-01-2023,istinye park
i659173,c207664,clothing,4,1200.32,05-03-2023,kanyon
i214141,c239153,toys,2,71.68,05-03-2023,metropol avm
i132746,c131583,clothing,4,1200.32,19-01-2023,zorlu center
i317411,c761191,cosmetics,2,81.32,27-01-2023,zorlu center
i166754,c641378,clothing,3,900.24,22-02-2023,metrocity
i161703,c175247,shoes,5,3000.85,14-02-2023,istinye park
i132516,c129962,toys,5,179.2,14-01-2023,viaport outlet
i101546,c121708,shoes,2,1200.34,18-02-2023,metrocity
i308029,c224774,clothing,5,1500.4,02-03-2023,metrocity
i121669,c771083,clothing,5,1500.4,29-01-2023,kanyon
i116954,c136894,shoes,2,1200.34,28-01-2023,viaport outlet
i250493,c337516,clothing,1,300.08,26-01-2023,cevahir avm
i204036,c180274,food & beverage,4,20.92,11-02-2023,metrocity
i248236,c645893,souvenir,4,46.92,23-01-2023,mall of istanbul
i117938,c142271,books,3,45.45,17-02-2023,emaar square mall
i181587,c212562,cosmetics,5,203.3,30-01-2023,zorlu center
i163165,c637037,clothing,5,1500.4,17-01-2023,kanyon
i277403,c139579,cosmetics,2,81.32,03-03-2023,metrocity
i151127,c315796,shoes,2,1200.34,06-02-2023,kanyon
i455470,c100281,clothing,2,600.16,26-02-2023,kanyon
i335130,c254330,toys,2,71.68,21-01-2023,metrocity
i740465,c251727,toys,4,143.36,30-01-2023,zorlu center
i332110,c475192,souvenir,2,23.46,26-02-2023,istinye park
i140559,c411773,shoes,1,600.17,08-02-2023,mall of istanbul
i579125,c152756,toys,1,35.84,05-02-2023,metrocity
i750623,c166809,clothing,4,1200.32,04-01-2023,viaport outlet
i464668,c193644,cosmetics,3,121.98,11-01-2023,istinye park
i268049,c391343,clothing,4,1200.32,12-01-2023,metrocity
i293864,c163761,souvenir,3,35.19,16-01-2023,kanyon
i406704,c248740,clothing,2,600.16,21-01-2023,kanyon
i205212,c302894,clothing,2,600.16,19-01-2023,mall of istanbul
i108778,c256840,shoes,3,1800.51,10-01-2023,metropol avm
i318738,c110505,food & beverage,2,10.46,22-01-2023,kanyon
i214674,c456567,cosmetics,5,203.3,07-02-2023,viaport outlet
i920192,c145589,clothing,2,600.16,14-02-2023,metropol avm
i323820,c736627,cosmetics,1,40.66,22-01-2023,mall of istanbul
i219040,c592249,clothing,5,1500.4,21-02-2023,mall of istanbul
i209126,c181454,shoes,4,2400.68,28-02-2023,metrocity
i242429,c281606,clothing,2,600.16,26-01-2023,viaport outlet
i181267,c335953,clothing,4,1200.32,21-01-2023,mall of istanbul
i265609,c141222,clothing,2,600.16,02-01-2023,istinye park
i109650,c294238,cosmetics,2,81.32,11-01-2023,kanyon
i276876,c243228,books,1,15.15,13-01-2023,viaport outlet
i176018,c110183,clothing,1,300.08,06-03-2023,mall of istanbul
i234756,c321121,toys,2,71.68,08-02-2023,forum istanbul
i517124,c424256,technology,1,1050.0,21-02-2023,istinye park
i236986,c190936,shoes,4,2400.68,07-01-2023,zorlu center
i399058,c242894,toys,1,35.84,17-02-2023,cevahir avm
i729927,c133070,technology,3,3150.0,02-01-2023,kanyon
i267932,c141976,cosmetics,4,162.64,02-01-2023,metropol avm
i271661,c170408,clothing,2,600.16,11-01-2023,metrocity
i747748,c120779,food & beverage,3,15.69,17-02-2023,cevahir avm
i113540,c473646,clothing,4,1200.32,01-03-2023,metropol avm
i200349,c429037,clothing,4,1200.32,06-01-2023,kanyon
i102632,c247827,clothing,1,300.08,02-03-2023,kanyon
i212813,c219794,technology,3,3150.0,07-01-2023,kanyon
i294768,c243099,food & beverage,2,10.46,09-02-2023,cevahir avm
i229820,c112979,clothing,1,300.08,13-02-2023,cevahir avm
i187474,c667922,cosmetics,4,162.64,26-02-2023,forum istanbul
i314176,c237860,food & beverage,5,26.15,26-02-2023,istinye park
i331873,c200097,toys,3,107.52,24-01-2023,istinye park
i644018,c291769,food & beverage,3,15.69,01-01-2023,metrocity
i519225,c181565,clothing,2,600.16,13-02-2023,viaport outlet
i174910,c214455,clothing,4,1200.32,15-02-2023,mall of istanbul
i299588,c794058,toys,3,107.52,11-02-2023,mall of istanbul
i934016,c206303,cosmetics,5,203.3,17-02-2023,cevahir avm
i131522,c192810,toys,4,143.36,01-01-2023,kanyon
i248021,c776173,food & beverage,4,20.92,01-01-2023,metrocity
i253508,c803377,cosmetics,5,203.3,15-01-2023,istinye park
i124317,c249563,clothing,2,600.16,04-01-2023,mall of istanbul
i213913,c854059,clothing,3,900.24,10-02-2023,mall of istanbul
i261394,c221638,shoes,4,2400.68,16-01-2023,istinye park
i176540,c319127,toys,1,35.84,08-02-2023,mall of istanbul
i183205,c252425,technology,5,5250.0,07-02-2023,zorlu center
i218507,c212939,shoes,2,1200.34,29-01-2023,emaar square mall
i283313,c111845,clothing,1,300.08,22-01-2023,emaar square mall
i249179,c187272,clothing,3,900.24,07-01-2023,mall of istanbul
i184980,c105747,cosmetics,1,40.66,22-02-2023,mall of istanbul
i214661,c313461,cosmetics,1,40.66,22-01-2023,metrocity
i295594,c181567,food & beverage,2,10.46,28-01-2023,emaar square mall
i260828,c812883,shoes,3,1800.51,20-01-2023,forum istanbul
i147230,c133720,clothing,3,900.24,08-03-2023,kanyon
i151978,c289798,food & beverage,2,10.46,20-01-2023,istinye park
i422597,c190455,clothing,3,900.24,11-02-2023,cevahir avm
i165081,c251658,souvenir,3,35.19,24-02-2023,istinye park
i512639,c495350,clothing,5,1500.4,26-01-2023,kanyon
i195186,c297352,clothing,3,900.24,07-01-2023,mall of istanbul
i795238,c252225,toys,3,107.52,01-02-2023,emaar square mall
i124314,c135980,clothing,5,1500.4,19-02-2023,mall of istanbul
i237292,c818890,books,3,45.45,28-01-2023,istinye park
i320596,c293221,clothing,2,600.16,24-02-2023,mall of istanbul
i171101,c293860,food & beverage,1,5.23,25-01-2023,kanyon
i208291,c152642,clothing,4,1200.32,08-02-2023,kanyon
i159240,c238604,clothing,2,600.16,30-01-2023,metrocity
i302427,c112822,cosmetics,2,81.32,23-01-2023,cevahir avm
i232033,c254971,cosmetics,4,162.64,12-01-2023,mall of istanbul
i165075,c175495,toys,1,35.84,08-03-2023,kanyon
i285942,c167055,clothing,2,600.16,10-01-2023,mall of istanbul
i184754,c239588,toys,2,71.68,17-01-2023,zorlu center
i180127,c303430,food & beverage,1,5.23,02-02-2023,forum istanbul
i106980,c184933,clothing,1,300.08,27-02-2023,zorlu center
i153169,c294858,shoes,1,600.17,22-01-2023,mall of istanbul
i622597,c278792,toys,3,107.52,03-03-2023,kanyon
i230111,c499755,cosmetics,5,203.3,05-02-2023,kanyon
i337987,c325380,shoes,5,3000.85,07-02-2023,mall of istanbul
i334717,c247082,books,3,45.45,27-01-2023,metrocity
i116144,c297858,toys,5,179.2,06-01-2023,istinye park
i257623,c434811,shoes,3,1800.51,13-01-2023,mall of istanbul
i223841,c259129,souvenir,2,23.46,15-02-2023,metrocity
i270349,c577139,food & beverage,1,5.23,12-02-2023,mall of istanbul
i320786,c133046,food & beverage,4,20.92,13-01-2023,mall of istanbul
i218537,c977373,toys,1,35.84,01-02-2023,istinye park
i335966,c414008,clothing,3,900.24,25-02-2023,forum istanbul
i808626,c258798,food & beverage,1,5.23,04-02-2023,zorlu center
i293867,c169017,clothing,3,900.24,01-03-2023,metropol avm
i126827,c135286,food & beverage,1,5.23,27-02-2023,mall of istanbul
i983893,c116907,clothing,1,300.08,05-02-2023,emaar square mall
i279335,c642638,shoes,5,3000.85,06-03-2023,emaar square mall
i232603,c156334,food & beverage,4,20.92,18-01-2023,istinye park
i320063,c261912,shoes,5,3000.85,18-02-2023,cevahir avm
i281332,c675401,clothing,5,1500.4,06-03-2023,metropol avm
i207177,c180447,cosmetics,2,81.32,21-01-2023,viaport outlet
i304153,c222257,shoes,2,1200.34,16-02-2023,mall of istanbul
i288948,c285190,cosmetics,4,162.64,24-02-2023,zorlu center
i253773,c102021,cosmetics,5,203.3,11-01-2023,kanyon
i629700,c234324,clothing,2,600.16,12-02-2023,kanyon
i211564,c184377,technology,2,2100.0,09-01-2023,mall of istanbul
i190497,c209991,clothing,1,300.08,18-02-2023,zorlu center
i207133,c249455,clothing,3,900.24,01-03-2023,kanyon
i111339,c310796,food & beverage,2,10.46,14-02-2023,istinye park
i429718,c180427,clothing,5,1500.4,08-01-2023,kanyon
i273053,c275179,shoes,4,2400.68,31-01-2023,kanyon
i263196,c221499,toys,1,35.84,31-01-2023,forum istanbul
i319917,c111765,clothing,5,1500.4,10-01-2023,metrocity
i282766,c380335,cosmetics,2,81.32,24-02-2023,zorlu center
i181667,c851844,books,3,45.45,01-02-2023,metropol avm
i158878,c735755,clothing,3,900.24,24-01-2023,zorlu center
i154489,c351949,food & beverage,3,15.69,03-03-2023,mall of istanbul
i288066,c264995,clothing,1,300.08,07-03-2023,metropol avm
i370780,c128244,clothing,1,300.08,16-01-2023,istinye park
i237452,c241364,clothing,1,300.08,18-02-2023,mall of istanbul
i162030,c671033,food & beverage,5,26.15,05-02-2023,zorlu center
i279140,c256135,shoes,3,1800.51,31-01-2023,metrocity
i286759,c263971,technology,4,4200.0,07-02-2023,metrocity
i452106,c175069,food & beverage,2,10.46,03-01-2023,istinye park
i580255,c247597,cosmetics,2,81.32,15-01-2023,metrocity
i242137,c507304,shoes,2,1200.34,20-02-2023,mall of istanbul
i335132,c575361,toys,5,179.2,27-02-2023,viaport outlet
i449917,c109622,toys,5,179.2,09-02-2023,mall of istanbul
i794188,c159863,clothing,4,1200.32,06-01-2023,metropol avm
i500187,c411488,cosmetics,3,121.98,25-02-2023,forum istanbul
i291975,c112439,clothing,4,1200.32,15-02-2023,mall of istanbul
i221556,c295626,cosmetics,2,81.32,21-02-2023,cevahir avm
i119454,c134324,technology,5,5250.0,14-02-2023,forum istanbul
i120144,c319357,clothing,4,1200.32,09-01-2023,metrocity
i171011,c302705,souvenir,1,11.73,02-03-2023,viaport outlet
i241639,c244827,toys,3,107.52,20-02-2023,emaar square mall
i338782,c887298,clothing,4,1200.32,28-02-2023,mall of istanbul
i581742,c327462,cosmetics,3,121.98,06-03-2023,istinye park
i511497,c217751,clothing,5,1500.4,05-02-2023,istinye park
i616719,c146577,food & beverage,3,15.69,07-01-2023,mall of istanbul
i333617,c228246,cosmetics,5,203.3,01-03-2023,mall of istanbul
i770752,c244172,clothing,3,900.24,22-01-2023,metrocity
i128655,c315891,clothing,2,600.16,06-03-2023,metrocity
i322321,c621268,books,4,60.6,20-02-2023,forum istanbul
i172951,c452073,food & beverage,5,26.15,22-01-2023,metrocity
i444421,c188005,toys,1,35.84,25-02-2023,mall of istanbul
i173496,c240474,food & beverage,1,5.23,23-01-2023,mall of istanbul
i384730,c107540,food & beverage,2,10.46,21-01-2023,viaport outlet
i277978,c817709,toys,1,35.84,07-01-2023,mall of istanbul
i105692,c111198,technology,3,3150.0,23-01-2023,metropol avm
i290337,c154920,clothing,1,300.08,20-01-2023,cevahir avm
i303657,c192969,clothing,3,900.24,20-02-2023,istinye park
i306311,c180210,books,1,15.15,07-01-2023,kanyon
i150206,c182334,books,3,45.45,29-01-2023,kanyon
i280012,c110238,toys,3,107.52,24-02-2023,mall of istanbul
i179593,c467949,souvenir,1,11.73,02-01-2023,cevahir avm
i115121,c136172,shoes,5,3000.85,22-01-2023,cevahir avm
i555461,c161497,clothing,1,300.08,01-02-2023,mall of istanbul
i580863,c309410,cosmetics,5,203.3,19-02-2023,viaport outlet
i293949,c279247,toys,1,35.84,14-01-2023,istinye park
i271219,c305795,cosmetics,4,162.64,08-02-2023,metrocity
i831955,c288141,technology,5,5250.0,23-02-2023,istinye park
i252082,c807367,books,1,15.15,22-01-2023,kanyon
i331925,c909993,clothing,4,1200.32,23-01-2023,cevahir avm
i144041,c338974,food & beverage,1,5.23,18-02-2023,metrocity
i268852,c150451,books,1,15.15,08-03-2023,metropol avm
i686078,c355806,clothing,4,1200.32,09-01-2023,mall of istanbul
i253963,c270245,toys,3,107.52,11-02-2023,kanyon
i252831,c200038,shoes,1,600.17,11-01-2023,metrocity
i322906,c714502,clothing,4,1200.32,04-02-2023,metrocity
i252168,c330466,shoes,2,1200.34,25-02-2023,istinye park
i145343,c340436,shoes,3,1800.51,25-01-2023,mall of istanbul
i640109,c116303,books,5,75.75,17-01-2023,emaar square mall
i275343,c405329,clothing,3,900.24,26-02-2023,mall of istanbul
i190355,c208915,cosmetics,1,40.66,13-01-2023,cevahir avm
i592677,c869325,food & beverage,3,15.69,16-01-2023,kanyon
i212299,c822333,clothing,1,300.08,17-02-2023,mall of istanbul
i325278,c274492,clothing,3,900.24,27-02-2023,mall of istanbul
i219112,c291996,clothing,4,1200.32,28-02-2023,mall of istanbul
i249591,c193056,clothing,2,600.16,21-02-2023,metrocity
i542555,c323821,clothing,4,1200.32,03-02-2023,mall of istanbul
i317813,c259031,clothing,5,1500.4,14-02-2023,zorlu center
i135082,c793307,cosmetics,5,203.3,14-02-2023,viaport outlet
i162244,c247255,cosmetics,1,40.66,15-01-2023,mall of istanbul
i794374,c189277,clothing,2,600.16,07-01-2023,emaar square mall
i640326,c245063,shoes,4,2400.68,04-01-2023,forum istanbul
i133989,c292579,cosmetics,3,121.98,08-02-2023,cevahir avm
i290559,c117238,clothing,1,300.08,10-02-2023,kanyon
i141047,c109210,cosmetics,3,121.98,14-02-2023,mall of istanbul
i357441,c175339,technology,1,1050.0,11-02-2023,kanyon
i234968,c328042,clothing,2,600.16,20-02-2023,istinye park
i177889,c103597,food & beverage,5,26.15,14-01-2023,istinye park
i969252,c978936,clothing,3,900.24,13-02-2023,kanyon
i178668,c646646,clothing,3,900.24,08-03-2023,mall of istanbul
i204956,c336095,books,4,60.6,10-01-2023,kanyon
i255600,c121698,cosmetics,2,81.32,08-01-2023,mall of istanbul
i178157,c245587,clothing,3,900.24,02-03-2023,kanyon
i236494,c735882,clothing,5,1500.4,01-02-2023,metrocity
i500201,c298142,books,5,75.75,12-01-2023,mall of istanbul
i253044,c246860,clothing,1,300.08,30-01-2023,mall of istanbul
i288556,c315204,food & beverage,1,5.23,02-03-2023,mall of istanbul
i188673,c879653,cosmetics,4,162.64,10-02-2023,kanyon
i173814,c334835,clothing,2,600.16,17-02-2023,mall of istanbul
i327092,c114531,cosmetics,4,162.64,14-01-2023,kanyon
i798115,c345443,clothing,4,1200.32,18-02-2023,metropol avm
i107892,c230737,shoes,3,1800.51,06-02-2023,metrocity
i137545,c186386,books,2,30.3,03-01-2023,emaar square mall
i236555,c286926,clothing,1,300.08,02-02-2023,kanyon
i240267,c182110,clothing,3,900.24,25-02-2023,metrocity
i517638,c189756,clothing,3,900.24,24-02-2023,kanyon
i259221,c267492,shoes,4,2400.68,30-01-2023,metrocity
i246671,c291435,books,1,15.15,26-01-2023,mall of istanbul
i331125,c237135,toys,3,107.52,10-02-2023,emaar square mall
i282539,c205758,clothing,2,600.16,07-02-2023,kanyon
i157327,c170281,clothing,2,600.16,01-01-2023,metrocity
i120604,c298001,clothing,1,300.08,11-01-2023,zorlu center
i325407,c109264,clothing,3,900.24,14-02-2023,metropol avm
i135039,c247245,shoes,3,1800.51,05-03-2023,metrocity
i198464,c803122,technology,5,5250.0,13-01-2023,metropol avm
i336683,c578461,food & beverage,4,20.92,02-03-2023,metropol avm
i230570,c230153,clothing,1,300.08,10-01-2023,metrocity
i113014,c219151,clothing,3,900.24,25-01-2023,cevahir avm
i370577,c285940,books,3,45.45,11-02-2023,kanyon
i202445,c142037,cosmetics,5,203.3,02-01-2023,kanyon
i453156,c157582,clothing,5,1500.4,06-03-2023,forum istanbul
i130466,c278477,food & beverage,2,10.46,06-03-2023,kanyon
i272417,c645725,clothing,5,1500.4,01-02-2023,kanyon
i335288,c189448,clothing,4,1200.32,17-01-2023,istinye park
i156405,c262491,souvenir,3,35.19,14-01-2023,metrocity
i629853,c410035,clothing,3,900.24,14-02-2023,forum istanbul
i298234,c310884,shoes,2,1200.34,04-02-2023,mall of istanbul
i156925,c316922,food & beverage,5,26.15,06-02-2023,emaar square mall
i286515,c189348,food & beverage,4,20.92,28-01-2023,zorlu center
i140456,c172522,books,5,75.75,18-02-2023,kanyon
i297973,c277760,clothing,1,300.08,01-03-2023,kanyon
i199752,c293846,technology,1,1050.0,08-01-2023,kanyon
i124832,c116508,food & beverage,3,15.69,20-01-2023,kanyon
i224644,c231310,books,1,15.15,03-01-2023,mall of istanbul
i438108,c303880,clothing,3,900.24,08-01-2023,kanyon
i163715,c261183,cosmetics,5,203.3,18-02-2023,mall of istanbul
i214286,c172831,souvenir,1,11.73,14-01-2023,metrocity
i109461,c309383,clothing,2,600.16,15-02-2023,istinye park
i106945,c258100,food & beverage,1,5.23,17-02-2023,viaport outlet
i139558,c196970,food & beverage,4,20.92,08-03-2023,metrocity
i870434,c164762,clothing,1,300.08,05-02-2023,mall of istanbul
i123392,c302355,clothing,1,300.08,15-02-2023,istinye park
i319081,c336220,clothing,4,1200.32,21-02-2023,metrocity
i332263,c289544,clothing,5,1500.4,13-02-2023,zorlu center
i164644,c209659,food & beverage,2,10.46,03-03-2023,emaar square mall
i241619,c201669,clothing,2,600.16,27-01-2023,kanyon
i150852,c169061,shoes,5,3000.85,09-01-2023,kanyon
i484978,c362614,clothing,1,300.08,04-03-2023,kanyon
i192477,c691766,cosmetics,5,203.3,22-01-2023,istinye park
i301043,c583461,cosmetics,2,81.32,06-03-2023,mall of istanbul
i288899,c955807,souvenir,3,35.19,13-02-2023,kanyon
i180201,c286295,technology,2,2100.0,09-01-2023,metropol avm
i166357,c257036,technology,4,4200.0,30-01-2023,metrocity
i105535,c302977,clothing,1,300.08,11-02-2023,metropol avm
i391464,c538073,shoes,5,3000.85,07-02-2023,metrocity
i310321,c289834,souvenir,4,46.92,25-02-2023,mall of istanbul
i404860,c335454,shoes,3,1800.51,08-01-2023,forum istanbul
i267412,c338348,souvenir,2,23.46,17-01-2023,viaport outlet
i691652,c208747,cosmetics,3,121.98,03-02-2023,viaport outlet
i265121,c214311,clothing,2,600.16,26-02-2023,forum istanbul
i285096,c912170,toys,1,35.84,27-01-2023,kanyon
i123110,c310349,books,3,45.45,18-02-2023,viaport outlet
i217320,c291695,technology,3,3150.0,02-03-2023,kanyon
i192942,c236531,books,3,45.45,16-02-2023,kanyon
i123206,c203266,clothing,1,300.08,31-01-2023,kanyon
i518425,c126154,shoes,4,2400.68,09-02-2023,mall of istanbul
i297966,c256974,cosmetics,2,81.32,07-01-2023,metropol avm
i119115,c136849,clothing,4,1200.32,05-01-2023,metrocity
i228458,c218439,cosmetics,5,203.3,05-03-2023,forum istanbul
i438914,c148291,clothing,5,1500.4,31-01-2023,viaport outlet
i627244,c319449,clothing,1,300.08,12-02-2023,kanyon
i229396,c153014,clothing,4,1200.32,03-02-2023,istinye park
i816582,c645766,cosmetics,4,162.64,11-01-2023,forum istanbul
i145388,c132603,toys,1,35.84,25-02-2023,metrocity
i308023,c137785,clothing,3,900.24,02-01-2023,mall of istanbul
i874410,c599159,cosmetics,4,162.64,02-02-2023,metrocity
i175474,c149196,souvenir,3,35.19,28-02-2023,metropol avm
i810148,c268560,cosmetics,2,81.32,19-01-2023,metrocity
i625326,c205287,clothing,4,1200.32,03-03-2023,metrocity
i886006,c178445,clothing,2,600.16,02-02-2023,istinye park
i864238,c629279,food & beverage,4,20.92,15-02-2023,metrocity
i121500,c639715,cosmetics,5,203.3,25-02-2023,metrocity
i251479,c171026,food & beverage,5,26.15,09-01-2023,metropol avm
i222192,c216350,cosmetics,3,121.98,16-02-2023,istinye park
i290046,c289204,souvenir,1,11.73,06-03-2023,metropol avm
i240727,c293623,toys,5,179.2,26-02-2023,mall of istanbul
i193268,c484684,books,5,75.75,15-02-2023,emaar square mall
i232185,c356430,souvenir,2,23.46,16-02-2023,metrocity
i794706,c257924,clothing,2,600.16,07-02-2023,mall of istanbul
i265888,c163873,cosmetics,4,162.64,06-02-2023,zorlu center
i242018,c215363,clothing,3,900.24,01-02-2023,kanyon
i264342,c323806,souvenir,5,58.65,02-01-2023,istinye park
i206837,c602206,shoes,5,3000.85,10-01-2023,mall of istanbul
i253170,c303814,cosmetics,4,162.64,01-03-2023,metrocity
i171288,c338863,clothing,1,300.08,07-01-2023,forum istanbul
i278404,c315346,clothing,5,1500.4,23-02-2023,viaport outlet
i200267,c249550,clothing,4,1200.32,17-02-2023,kanyon
i413783,c913722,clothing,5,1500.4,04-02-2023,kanyon
i152781,c153967,food & beverage,2,10.46,14-01-2023,mall of istanbul
i848825,c239244,clothing,5,1500.4,07-01-2023,metrocity
i270477,c323241,food & beverage,1,5.23,05-03-2023,emaar square mall
i262337,c281875,shoes,3,1800.51,29-01-2023,kanyon
i178649,c178572,clothing,1,300.08,19-01-2023,zorlu center
i708395,c250248,cosmetics,5,203.3,01-02-2023,mall of istanbul
i453662,c287550,cosmetics,1,40.66,23-01-2023,mall of istanbul
i647865,c329367,toys,3,107.52,21-02-2023,metrocity
i594648,c199466,shoes,1,600.17,02-01-2023,metrocity
i114540,c279158,clothing,2,600.16,21-02-2023,mall of istanbul
i108455,c223525,clothing,1,300.08,11-02-2023,kanyon
i147795,c280576,food & beverage,3,15.69,15-02-2023,mall of istanbul
i406171,c414774,clothing,5,1500.4,02-01-2023,mall of istanbul
i326498,c936152,clothing,5,1500.4,24-01-2023,mall of istanbul
i757012,c261239,food & beverage,5,26.15,13-02-2023,kanyon
