customer_id,gender,age,payment_method
c287550,female,56.0,cash
c329367,female,23.0,debit card
c199466,female,29.0,cash
c279158,male,39.0,debit card
c223525,female,67.0,credit card
c280576,male,18.0,credit card
c414774,male,50.0,credit card
c936152,female,22.0,cash
c261239,male,59.0,cash
c267462,female,24.0,credit card
c256769,female,66.0,cash
c308858,female,23.0,cash
c669959,male,60.0,debit card
c182291,female,30.0,cash
c335651,male,56.0,credit card
c242600,female,18.0,cash
c170314,female,37.0,credit card
c206289,male,35.0,credit card
c307143,male,43.0,debit card
c549695,male,33.0,debit card
c538385,female,23.0,cash
c188166,female,22.0,credit card
c173212,male,32.0,cash
c452750,female,47.0,cash
c970796,male,30.0,cash
c325338,male,36.0,debit card
c591827,male,43.0,cash
c199611,male,32.0,cash
c247326,male,41.0,credit card
c687602,male,61.0,credit card
c164320,female,20.0,credit card
c778377,male,23.0,cash
c706557,female,62.0,credit card
c482604,female,42.0,cash
c748691,female,43.0,credit card
c450900,female,49.0,credit card
c692799,female,40.0,cash
c161860,female,29.0,cash
c223852,male,59.0,cash
c587902,female,23.0,debit card
c859803,male,52.0,credit card
c810298,male,34.0,cash
c185037,male,65.0,credit card
c338356,female,32.0,credit card
c165361,female,28.0,cash
c648281,male,24.0,credit card
c511047,female,25.0,cash
c310917,female,47.0,debit card
c204471,male,22.0,credit card
c141045,female,61.0,credit card
c140305,female,56.0,credit card
c329708,female,41.0,cash
c224740,female,25.0,cash
c181176,female,40.0,cash
c156409,female,20.0,credit card
c396166,male,23.0,cash
c500125,female,56.0,cash
c160316,male,28.0,cash
c331087,female,49.0,cash
c177310,male,30.0,cash
c114903,male,37.0,cash
c950851,female,35.0,credit card
c102798,female,50.0,credit card
c248855,female,56.0,cash
c131012,female,42.0,credit card
c202099,male,49.0,debit card
c185488,female,46.0,debit card
c244348,male,65.0,cash
c105039,female,41.0,debit card
c218539,male,20.0,cash
c539575,female,63.0,debit card
c166388,female,58.0,cash
c358778,female,52.0,debit card
c156519,male,21.0,debit card
c330201,female,65.0,debit card
c214732,female,67.0,credit card
c330572,female,44.0,cash
c227147,male,36.0,cash
c546857,male,26.0,cash
c282627,female,21.0,cash
c103174,female,23.0,credit card
c289226,female,29.0,cash
c309087,male,27.0,cash
c207234,male,34.0,cash
c115229,female,58.0,cash
c305390,male,26.0,debit card
c856309,male,54.0,debit card
c155489,male,23.0,debit card
c207570,male,28.0,cash
c435947,male,66.0,cash
c126275,male,20.0,credit card
c964698,female,65.0,cash
c275133,male,43.0,credit card
c236921,female,66.0,cash
c861181,female,48.0,credit card
c290147,female,65.0,cash
c208475,male,19.0,cash
c601456,male,49.0,debit card
c106518,male,64.0,cash
c318467,female,60.0,cash
c185180,female,37.0,debit card
c441192,female,21.0,credit card
c104433,male,30.0,debit card
c304139,female,51.0,cash
c703480,male,19.0,credit card
c868454,male,60.0,credit card
c251381,female,55.0,credit card
c799583,male,68.0,cash
c909008,female,30.0,credit card
c201605,female,46.0,credit card
c103076,male,55.0,credit card
c322512,female,54.0,credit card
c326475,male,34.0,debit card
c239176,male,67.0,cash
c828504,male,45.0,cash
c387272,male,29.0,debit card
c197854,male,59.0,credit card
c304776,female,49.0,cash
c200229,female,67.0,credit card
c304778,male,57.0,debit card
c205530,female,53.0,cash
c294527,male,44.0,credit card
c474438,male,48.0,cash
c257995,female,20.0,credit card
c629051,female,61.0,credit card
c265730,female,22.0,credit card
c134948,male,26.0,cash
c326928,female,24.0,credit card
c117709,female,69.0,debit card
c208502,female,36.0,cash
c519514,female,60.0,credit card
c157975,male,41.0,debit card
c300191,female,37.0,cash
c253934,male,47.0,credit card
c252750,male,32.0,credit card
c949806,male,55.0,credit card
c210368,female,38.0,cash
c383155,male,21.0,debit card
c224238,male,59.0,cash
c150620,male,18.0,cash
c229805,female,23.0,credit card
c115445,female,23.0,cash
c301810,female,62.0,cash
c560558,female,68.0,cash
c390635,female,48.0,credit card
c241005,female,30.0,cash
c239413,male,47.0,credit card
c297163,male,59.0,cash
c316192,male,39.0,credit card
c127479,female,65.0,debit card
c180972,female,33.0,credit card
c207195,female,18.0,cash
c521486,male,46.0,credit card
c200594,female,58.0,debit card
c423846,female,32.0,cash
c271419,female,34.0,credit card
c125458,female,39.0,cash
c113901,male,53.0,cash
c218426,male,29.0,credit card
c146036,female,48.0,credit card
c999261,female,36.0,cash
c121902,female,29.0,cash
c757565,female,62.0,credit card
c339421,female,48.0,cash
c113778,male,37.0,credit card
c313589,female,44.0,cash
c965391,male,24.0,credit card
c326086,female,52.0,debit card
c123115,male,24.0,credit card
c204001,female,26.0,cash
c314805,male,46.0,cash
c243202,male,43.0,debit card
c544588,female,63.0,credit card
c857584,male,52.0,credit card
c451016,female,60.0,debit card
c171944,male,28.0,credit card
c216445,male,61.0,debit card
c956697,male,41.0,credit card
c327589,female,18.0,credit card
c213787,female,32.0,credit card
c185667,male,52.0,debit card
c301261,female,57.0,credit card
c313771,male,40.0,cash
c960472,female,27.0,credit card
c733306,female,21.0,credit card
c158654,female,38.0,debit card
c105882,female,53.0,debit card
c607358,male,46.0,cash
c212961,female,36.0,credit card
c348835,male,58.0,debit card
c206978,male,64.0,debit card
c143909,female,65.0,cash
c411326,female,58.0,debit card
c337988,male,49.0,debit card
c179174,female,46.0,cash
c202619,female,31.0,credit card
c183187,female,54.0,cash
c123858,male,19.0,cash
c184324,female,62.0,credit card
c460177,male,32.0,cash
c312681,male,69.0,cash
c678401,female,30.0,cash
c102342,male,30.0,credit card
c216655,female,57.0,credit card
c216497,female,31.0,cash
c654811,male,44.0,debit card
c133336,female,64.0,cash
c297798,male,64.0,cash
c187009,female,44.0,cash
c244800,female,40.0,cash
c446333,male,29.0,cash
c245684,male,24.0,cash
c198502,female,38.0,credit card
c295171,male,58.0,cash
c335110,male,23.0,cash
c160694,female,30.0,cash
c337690,female,29.0,credit card
c960701,female,56.0,credit card
c104404,male,37.0,cash
c611525,male,64.0,cash
c218359,female,45.0,debit card
c336228,female,49.0,cash
c146859,female,49.0,debit card
c294466,male,49.0,credit card
c111227,female,52.0,debit card
c277935,male,69.0,credit card
c104799,female,50.0,cash
c585595,male,58.0,debit card
c144297,female,39.0,cash
c710581,female,19.0,credit card
c123501,female,23.0,debit card
c288437,female,47.0,debit card
c444465,male,32.0,credit card
c100236,female,59.0,debit card
c405075,male,56.0,credit card
c302356,male,44.0,credit card
c313390,male,43.0,credit card
c136382,female,43.0,cash
c151278,male,69.0,cash
c768416,female,65.0,cash
c484926,female,43.0,credit card
c480295,male,64.0,debit card
c274860,female,59.0,credit card
c441816,female,38.0,cash
c209769,male,52.0,cash
c327532,male,48.0,cash
c201648,male,56.0,credit card
c544402,female,44.0,credit card
c878654,female,58.0,credit card
c228471,female,56.0,cash
c836686,male,37.0,cash
c107171,female,47.0,cash
c301848,female,55.0,cash
c234151,male,66.0,debit card
c807759,female,36.0,credit card
c202147,female,23.0,cash
c216247,female,23.0,cash
c117823,female,48.0,cash
c233787,male,30.0,debit card
c318869,male,41.0,cash
c301511,female,57.0,debit card
c262797,male,41.0,credit card
c330139,female,36.0,credit card
c157996,female,67.0,credit card
c142058,female,63.0,debit card
c221106,female,44.0,credit card
c132840,female,63.0,cash
c837399,male,58.0,cash
c903626,male,25.0,debit card
c206609,female,40.0,debit card
c142632,female,21.0,cash
c898308,male,45.0,credit card
c229442,female,25.0,cash
c183294,female,43.0,cash
c212029,male,67.0,cash
c139103,female,40.0,debit card
c184127,female,43.0,credit card
c635749,female,68.0,credit card
c174444,male,18.0,debit card
c110496,female,48.0,credit card
c273919,female,58.0,cash
c158853,female,55.0,cash
c211356,female,34.0,cash
c220238,male,32.0,credit card
c137966,female,60.0,credit card
c227694,female,65.0,cash
c161951,female,32.0,cash
c103221,male,48.0,credit card
c149731,male,47.0,cash
c192462,male,62.0,debit card
c775709,male,27.0,credit card
c182507,female,35.0,cash
c206176,female,61.0,credit card
c153133,female,44.0,cash
c259112,female,42.0,debit card
c285106,female,48.0,credit card
c265167,male,33.0,credit card
c231378,female,35.0,cash
c306697,female,26.0,cash
c262510,male,42.0,cash
c170645,female,67.0,credit card
c233654,male,28.0,debit card
c886539,female,43.0,debit card
c282058,male,27.0,credit card
c158205,male,53.0,cash
c194061,female,55.0,cash
c154062,male,21.0,debit card
c297803,male,42.0,debit card
c165177,male,27.0,debit card
c895103,female,33.0,credit card
c179472,male,53.0,cash
c338493,female,37.0,cash
c103671,female,69.0,credit card
c297791,male,41.0,cash
c252784,female,58.0,cash
c291617,female,64.0,cash
c285145,female,21.0,cash
c323844,female,60.0,cash
c670355,male,66.0,cash
c120638,female,46.0,cash
c376513,female,26.0,cash
c209710,female,50.0,debit card
c146578,male,33.0,credit card
c302136,male,22.0,cash
c151015,female,57.0,credit card
c250832,female,23.0,cash
c243353,male,33.0,credit card
c319870,female,64.0,cash
c132242,male,38.0,debit card
c297306,male,25.0,cash
c270066,male,22.0,credit card
c493814,male,63.0,credit card
c253045,female,32.0,cash
c363993,female,64.0,credit card
c295872,male,53.0,debit card
c205272,female,62.0,credit card
c141573,male,53.0,credit card
c323302,female,63.0,credit card
c325554,female,25.0,credit card
c229560,male,49.0,debit card
c197913,male,31.0,credit card
c595319,female,18.0,credit card
c839306,male,37.0,debit card
c251686,female,23.0,credit card
c210853,female,20.0,debit card
c169060,female,27.0,cash
c199131,female,57.0,credit card
c201042,female,26.0,credit card
c108064,female,30.0,credit card
c321155,female,66.0,credit card
c268739,female,18.0,cash
c138360,male,44.0,cash
c224985,male,32.0,debit card
c116005,female,65.0,debit card
c334844,male,56.0,credit card
c174811,male,33.0,cash
c166171,female,39.0,credit card
c114634,female,43.0,credit card
c339679,female,61.0,debit card
c907329,female,58.0,debit card
c163660,female,18.0,cash
c860582,female,62.0,cash
c237468,female,69.0,debit card
c161592,female,50.0,cash
c291129,male,66.0,credit card
c227724,female,56.0,credit card
c703658,female,67.0,cash
c144942,female,21.0,credit card
c911206,male,28.0,cash
c134290,female,67.0,credit card
c276016,female,46.0,debit card
c397242,male,22.0,debit card
c246633,male,56.0,credit card
c141960,female,34.0,cash
c251918,male,49.0,credit card
c783393,female,55.0,cash
c151779,female,68.0,cash
c336148,female,52.0,debit card
c790045,female,49.0,credit card
c211723,female,41.0,credit card
c137300,female,56.0,cash
c220931,male,18.0,credit card
c140824,female,69.0,cash
c266409,male,53.0,debit card
c317554,female,29.0,cash
c212781,male,28.0,cash
c966112,female,47.0,cash
c157749,female,39.0,cash
c176409,female,24.0,credit card
c148867,female,24.0,credit card
c509196,male,39.0,debit card
c171094,male,45.0,cash
c145737,female,26.0,cash
c566039,female,67.0,credit card
c124700,female,34.0,credit card
c259536,female,46.0,cash
c255931,female,32.0,cash
c208440,male,29.0,cash
c214188,male,37.0,cash
c100804,male,29.0,cash
c290263,male,40.0,cash
c177544,female,33.0,credit card
c163211,female,24.0,debit card
c153700,female,66.0,cash
c228579,female,46.0,debit card
c339774,female,39.0,credit card
c319683,female,49.0,cash
c753240,male,59.0,credit card
c219867,female,53.0,cash
c105826,female,25.0,cash
c706846,female,66.0,credit card
c895825,female,46.0,debit card
c647665,male,39.0,credit card
c302530,female,48.0,debit card
c106094,female,46.0,debit card
c336436,male,56.0,credit card
c147116,female,52.0,credit card
c274812,female,50.0,credit card
c293010,female,41.0,credit card
c958564,female,62.0,credit card
c248700,male,21.0,credit card
c231862,male,38.0,credit card
c178408,female,52.0,debit card
c271293,male,65.0,credit card
c115176,female,69.0,credit card
c182851,female,67.0,debit card
c246363,male,34.0,cash
c331556,female,27.0,debit card
c171741,female,49.0,debit card
c585495,male,25.0,credit card
c173788,male,49.0,cash
c812030,male,23.0,cash
c229827,female,19.0,cash
c288911,female,47.0,cash
c613860,female,33.0,debit card
c232252,male,31.0,cash
c169909,male,47.0,credit card
c286137,male,45.0,cash
c207126,male,31.0,credit card
c144077,female,57.0,cash
c779456,male,52.0,cash
c969697,male,40.0,cash
c634529,female,60.0,cash
c172997,female,67.0,credit card
c261522,female,69.0,cash
c581527,female,40.0,credit card
c208226,female,52.0,credit card
c244667,male,54.0,credit card
c286912,male,32.0,cash
c477321,female,46.0,cash
c249380,female,53.0,cash
c732036,male,56.0,credit card
c113761,male,66.0,cash
c314687,male,51.0,credit card
c316545,female,33.0,credit card
c931888,female,40.0,credit card
c124303,female,22.0,cash
c180376,male,27.0,credit card
c225469,male,18.0,debit card
c828397,female,46.0,cash
c657164,male,18.0,credit card
c333426,male,69.0,cash
c470860,female,24.0,credit card
c760069,female,55.0,credit card
c876866,female,39.0,credit card
c101820,male,28.0,debit card
c118574,male,47.0,cash
c247764,male,60.0,cash
c170837,male,46.0,cash
c215414,female,26.0,cash
c300368,male,68.0,credit card
c331166,male,27.0,credit card
c108727,male,20.0,credit card
c136496,male,49.0,cash
c647304,female,23.0,credit card
c142695,male,32.0,credit card
c266730,female,49.0,debit card
c336431,male,64.0,cash
c337296,female,19.0,cash
c258525,female,57.0,debit card
c169746,female,43.0,credit card
c205709,male,67.0,debit card
c217405,male,66.0,credit card
c257427,female,62.0,debit card
c705151,male,20.0,credit card
c125442,male,50.0,credit card
c220494,female,60.0,debit card
c260498,male,56.0,credit card
c765354,male,39.0,credit card
c101643,female,37.0,cash
c255992,female,24.0,cash
c118170,female,19.0,cash
c124279,female,28.0,cash
c176060,male,59.0,cash
c313802,male,47.0,credit card
c121327,female,61.0,credit card
c254585,male,59.0,cash
c988403,female,57.0,debit card
c753911,male,36.0,credit card
c294800,female,21.0,credit card
c318325,female,44.0,cash
c471530,female,44.0,cash
c390793,female,54.0,credit card
c247513,male,47.0,cash
c580702,male,49.0,credit card
c160811,female,42.0,cash
c228499,male,52.0,credit card
c303399,male,57.0,cash
c710067,female,24.0,cash
c682533,male,18.0,credit card
c138503,male,27.0,cash
c363965,female,59.0,cash
c268324,female,18.0,cash
c653486,male,26.0,cash
c161426,male,20.0,cash
c230209,female,57.0,credit card
c255585,female,52.0,cash
c628316,female,22.0,cash
c340398,male,33.0,credit card
c235960,female,26.0,cash
c133300,male,57.0,cash
c714834,male,29.0,cash
c111079,female,19.0,cash
c243450,male,20.0,cash
c338509,female,53.0,credit card
c275922,male,18.0,cash
c889773,male,44.0,credit card
c857656,female,43.0,debit card
c296294,female,34.0,cash
c264148,female,43.0,cash
c277082,male,25.0,credit card
c625623,male,50.0,debit card
c653539,female,33.0,cash
c210597,female,38.0,cash
c796499,female,46.0,cash
c259761,male,38.0,credit card
c325228,male,32.0,credit card
c643532,male,25.0,cash
c303703,female,33.0,credit card
c216817,female,54.0,cash
c121492,female,50.0,cash
c322003,female,59.0,credit card
c666641,female,48.0,credit card
c101697,male,54.0,credit card
c157551,male,63.0,cash
c116015,female,54.0,cash
c152968,male,65.0,cash
c339412,female,52.0,credit card
c179988,female,27.0,cash
c284219,female,55.0,cash
c271471,female,63.0,credit card
c722131,female,36.0,cash
c139797,female,68.0,cash
c129778,female,36.0,debit card
c190086,female,62.0,cash
c958619,female,53.0,cash
c100459,female,26.0,credit card
c212064,female,48.0,cash
c709396,female,48.0,cash
c187871,male,62.0,cash
c383984,male,49.0,credit card
c150517,male,63.0,credit card
c281275,female,32.0,credit card
c482049,female,21.0,credit card
c317566,male,46.0,cash
c291863,female,59.0,debit card
c160839,female,27.0,cash
c593753,male,52.0,credit card
c118465,female,37.0,cash
c179638,male,28.0,cash
c777564,female,42.0,cash
c456806,male,27.0,credit card
c536006,male,20.0,credit card
c188921,male,43.0,credit card
c986922,male,43.0,cash
c316754,male,38.0,cash
c236355,female,59.0,cash
c276658,female,61.0,cash
c246922,female,63.0,cash
c257475,female,39.0,cash
c742430,male,68.0,cash
c231432,male,68.0,cash
c735771,male,67.0,cash
c188438,male,52.0,cash
c304961,male,49.0,debit card
c124429,female,27.0,cash
c299286,female,24.0,cash
c153200,female,28.0,credit card
c298981,male,35.0,cash
c168071,female,38.0,credit card
