invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
I261798,C271076,Cosmetics,1,40.66,30-01-2023,Zorlu Center
I294675,C244191,Cosmetics,2,81.32,12-01-2023,Cevahir AVM
I122486,C322610,Cosmetics,4,162.64,25-01-2023,Forum Istanbul
I260875,C168935,Cosmetics,3,121.98,04-03-2023,Metrocity
I869932,C135244,Toys,5,179.2,06-01-2023,Mall of Istanbul
I132645,C424910,Souvenir,1,11.73,05-01-2023,Kanyon
I162162,C398073,Clothing,1,300.08,08-01-2023,Metropol AVM
I731700,C153432,Food & Beverage,5,26.15,16-02-2023,Zorlu Center
I275410,C482212,Cosmetics,2,81.32,04-03-2023,Metropol AVM
I410727,C683156,Clothing,2,600.16,15-02-2023,Metrocity
I335738,C140638,Cosmetics,2,81.32,07-02-2023,Kanyon
I110652,C146391,Food & Beverage,5,26.15,14-01-2023,Metrocity
I329293,C148102,Shoes,4,2400.68,07-01-2023,Cevahir AVM
I987128,C214518,Clothing,2,600.16,10-02-2023,Metropol AVM
I290007,C310158,Clothing,4,1200.32,20-02-2023,Emaar Square Mall
I117731,C247795,Shoes,1,600.17,10-02-2023,Kanyon
I111222,C682306,Clothing,5,1500.4,13-02-2023,Mall of Istanbul
I321958,C229943,Books,5,75.75,06-03-2023,Istinye Park
I158574,C141167,Clothing,2,600.16,01-01-2023,Kanyon
I538256,C327937,Clothing,3,900.24,06-02-2023,Viaport Outlet
I316406,C860327,Shoes,1,600.17,21-02-2023,Zorlu Center
I213063,C261623,Food & Beverage,5,26.15,04-03-2023,Metrocity
I308317,C188536,Cosmetics,1,40.66,18-02-2023,Metrocity
I657923,C139336,Toys,5,179.2,06-01-2023,Zorlu Center
I246290,C318594,Shoes,1,600.17,27-02-2023,Zorlu Center
I235901,C132134,Food & Beverage,1,5.23,15-02-2023,Forum Istanbul
I234193,C635165,Clothing,3,900.24,24-01-2023,Mall of Istanbul
I709348,C102873,Cosmetics,4,162.64,11-01-2023,Metropol AVM
I275619,C118998,Cosmetics,5,203.3,12-02-2023,Kanyon
I320024,C133529,Books,1,15.15,22-01-2023,Viaport Outlet
I846894,C152157,Cosmetics,4,162.64,06-03-2023,Istinye Park
I198295,C210303,Shoes,1,600.17,06-03-2023,Emaar Square Mall
I168087,C171156,Clothing,1,300.08,23-02-2023,Cevahir AVM
I269966,C150623,Souvenir,1,11.73,28-02-2023,Mall of Istanbul
I398585,C250083,Toys,1,35.84,03-03-2023,Zorlu Center
I324451,C185924,Technology,4,4200.0,06-03-2023,Metropol AVM
I318771,C302745,Cosmetics,4,162.64,03-02-2023,Metropol AVM
I280234,C169880,Cosmetics,2,81.32,13-01-2023,Emaar Square Mall
I143615,C134361,Clothing,3,900.24,07-03-2023,Metrocity
I113586,C182708,Cosmetics,2,81.32,28-01-2023,Kanyon
I337772,C219586,Cosmetics,2,81.32,08-02-2023,Forum Istanbul
I323125,C321200,Toys,2,71.68,25-02-2023,Metrocity
I138288,C328840,Shoes,1,600.17,08-01-2023,Emaar Square Mall
I148579,C511799,Toys,5,179.2,12-01-2023,Istinye Park
I285203,C662021,Cosmetics,2,81.32,13-01-2023,Forum Istanbul
I200316,C289140,Clothing,3,900.24,03-03-2023,Istinye Park
I136750,C236672,Clothing,1,300.08,28-01-2023,Mall of Istanbul
I473469,C893372,Food & Beverage,1,5.23,08-02-2023,Metrocity
I127174,C280665,Books,5,75.75,19-01-2023,Metrocity
I465093,C116818,Food & Beverage,3,15.69,04-02-2023,Mall of Istanbul
I723054,C182790,Clothing,5,1500.4,23-02-2023,Metrocity
I256952,C951516,Shoes,2,1200.34,04-01-2023,Mall of Istanbul
I110168,C233489,Clothing,4,1200.32,08-03-2023,Mall of Istanbul
I267602,C176150,Souvenir,2,23.46,10-02-2023,Mall of Istanbul
I136210,C203206,Clothing,4,1200.32,25-02-2023,Zorlu Center
I327063,C787075,Food & Beverage,3,15.69,26-02-2023,Istinye Park
I724968,C116497,Cosmetics,5,203.3,14-02-2023,Viaport Outlet
I157202,C304882,Food & Beverage,2,10.46,16-02-2023,Kanyon
I210474,C151512,Clothing,5,1500.4,10-01-2023,Metrocity
I226466,C289093,Food & Beverage,2,10.46,07-02-2023,Mall of Istanbul
I300391,C143516,Shoes,3,1800.51,25-02-2023,Emaar Square Mall
I660570,C107934,Clothing,5,1500.4,13-01-2023,Cevahir AVM
I309298,C194241,Souvenir,5,58.65,03-02-2023,Metropol AVM
I265440,C104013,Souvenir,4,46.92,02-01-2023,Metrocity
I332205,C103887,Cosmetics,3,121.98,08-02-2023,Mall of Istanbul
I251343,C168231,Cosmetics,5,203.3,02-02-2023,Mall of Istanbul
I246506,C515980,Cosmetics,2,81.32,27-02-2023,Forum Istanbul
I140539,C858027,Clothing,3,900.24,27-01-2023,Mall of Istanbul
I468157,C231875,Food & Beverage,3,15.69,03-03-2023,Kanyon
I182920,C506700,Food & Beverage,1,5.23,30-01-2023,Istinye Park
I146308,C730920,Cosmetics,4,162.64,11-02-2023,Cevahir AVM
I736512,C724499,Food & Beverage,2,10.46,31-01-2023,Istinye Park
I289003,C280841,Clothing,2,600.16,21-02-2023,Metropol AVM
I148159,C122765,Toys,5,179.2,27-01-2023,Metrocity
I206187,C920846,Toys,4,143.36,31-01-2023,Metropol AVM
I399951,C160705,Clothing,1,300.08,12-01-2023,Kanyon
I335983,C212228,Clothing,3,900.24,10-01-2023,Istinye Park
I264139,C195794,Clothing,5,1500.4,14-01-2023,Forum Istanbul
I248934,C127726,Shoes,2,1200.34,08-01-2023,Metrocity
I172983,C145886,Clothing,2,600.16,17-02-2023,Kanyon
I106742,C259310,Toys,2,71.68,09-02-2023,Mall of Istanbul
I197637,C627796,Clothing,1,300.08,16-02-2023,Metropol AVM
I509355,C218071,Books,2,30.3,14-02-2023,Kanyon
I368755,C537558,Toys,1,35.84,11-02-2023,Metrocity
I182182,C278501,Shoes,2,1200.34,09-01-2023,Mall of Istanbul
I223357,C333507,Clothing,5,1500.4,22-02-2023,Mall of Istanbul
I154776,C191027,Clothing,1,300.08,22-02-2023,Mall of Istanbul
I294479,C910595,Clothing,4,1200.32,14-02-2023,Metropol AVM
I743434,C227233,Toys,1,35.84,15-01-2023,Cevahir AVM
I338107,C909576,Toys,2,71.68,02-03-2023,Kanyon
I291542,C469789,Clothing,5,1500.4,18-01-2023,Mall of Istanbul
I147889,C292207,Souvenir,2,23.46,05-03-2023,Istinye Park
I101979,C109876,Clothing,2,600.16,22-02-2023,Mall of Istanbul
I522392,C774916,Shoes,1,600.17,07-03-2023,Metropol AVM
I314357,C409959,Food & Beverage,5,26.15,23-01-2023,Metrocity
I310944,C257263,Cosmetics,4,162.64,01-03-2023,Metropol AVM
I405769,C280788,Clothing,4,1200.32,14-02-2023,Viaport Outlet
I322616,C247010,Technology,2,2100.0,02-02-2023,Mall of Istanbul
I404350,C214583,Shoes,5,3000.85,21-02-2023,Metrocity
I255180,C171373,Books,2,30.3,01-03-2023,Metrocity
I202026,C277810,Shoes,1,600.17,16-01-2023,Istinye Park
I148176,C271655,Cosmetics,4,162.64,19-01-2023,Metrocity
I162918,C121602,Cosmetics,2,81.32,04-02-2023,Emaar Square Mall
I331509,C169870,Clothing,5,1500.4,14-02-2023,Kanyon
I296076,C110260,Food & Beverage,3,15.69,07-03-2023,Metrocity
I116933,C239923,Clothing,2,600.16,09-01-2023,Viaport Outlet
I330751,C268825,Clothing,1,300.08,03-01-2023,Zorlu Center
I138840,C155995,Clothing,5,1500.4,06-01-2023,Kanyon
I260001,C227516,Clothing,1,300.08,28-02-2023,Metrocity
I103854,C296437,Clothing,5,1500.4,26-02-2023,Emaar Square Mall
I394651,C142638,Toys,3,107.52,12-01-2023,Kanyon
I206871,C319422,Food & Beverage,3,15.69,06-03-2023,Cevahir AVM
I104590,C331002,Books,4,60.6,02-01-2023,Metropol AVM
I313648,C308190,Toys,4,143.36,27-01-2023,Kanyon
I263311,C167016,Toys,2,71.68,02-01-2023,Kanyon
I128458,C141202,Food & Beverage,3,15.69,13-02-2023,Emaar Square Mall
I557545,C219263,Technology,4,4200.0,13-02-2023,Mall of Istanbul
I375800,C105405,Cosmetics,3,121.98,08-01-2023,Istinye Park
I218856,C340009,Clothing,1,300.08,15-02-2023,Kanyon
I621078,C134634,Food & Beverage,5,26.15,02-03-2023,Metrocity
I271683,C180068,Shoes,1,600.17,08-03-2023,Emaar Square Mall
I285912,C399598,Shoes,2,1200.34,25-02-2023,Forum Istanbul
I235321,C290475,Shoes,5,3000.85,10-01-2023,Mall of Istanbul
I117161,C103229,Clothing,5,1500.4,01-01-2023,Metropol AVM
I274859,C103598,Shoes,2,1200.34,12-01-2023,Istinye Park
I123184,C193821,Food & Beverage,1,5.23,07-03-2023,Metrocity
I210383,C278680,Clothing,4,1200.32,17-02-2023,Mall of Istanbul
I250730,C198337,Cosmetics,2,81.32,06-02-2023,Kanyon
I207902,C298257,Toys,1,35.84,26-02-2023,Emaar Square Mall
I746201,C266117,Toys,4,143.36,18-02-2023,Metrocity
I168213,C293567,Food & Beverage,1,5.23,14-02-2023,Zorlu Center
I167009,C143126,Clothing,1,300.08,24-02-2023,Kanyon
I437899,C286899,Toys,3,107.52,01-01-2023,Kanyon
I302414,C310512,Toys,1,35.84,14-01-2023,Kanyon
I143095,C258626,Clothing,2,600.16,05-02-2023,Mall of Istanbul
I294077,C268039,Cosmetics,4,162.64,30-01-2023,Kanyon
I179237,C121464,Toys,2,71.68,23-01-2023,Viaport Outlet
I134456,C144198,Toys,5,179.2,14-01-2023,Mall of Istanbul
I587444,C177671,Clothing,4,1200.32,22-01-2023,Metrocity
I161580,C128936,Shoes,4,2400.68,01-02-2023,Metropol AVM
I359493,C983474,Food & Beverage,2,10.46,13-02-2023,Zorlu Center
I237299,C820414,Clothing,2,600.16,07-02-2023,Cevahir AVM
I699078,C868281,Clothing,5,1500.4,05-02-2023,Mall of Istanbul
I187543,C143990,Books,2,30.3,22-02-2023,Kanyon
I232204,C283284,Cosmetics,3,121.98,01-03-2023,Istinye Park
I963767,C136119,Clothing,3,900.24,02-02-2023,Metrocity
I325528,C310740,Food & Beverage,1,5.23,29-01-2023,Cevahir AVM
I761892,C895461,Souvenir,1,11.73,26-01-2023,Metropol AVM
I102634,C205293,Clothing,3,900.24,18-02-2023,Forum Istanbul
I226197,C275638,Shoes,1,600.17,18-01-2023,Kanyon
I166942,C666970,Books,4,60.6,05-02-2023,Metrocity
I261744,C113948,Clothing,3,900.24,23-02-2023,Kanyon
I172903,C376332,Toys,1,35.84,28-02-2023,Metropol AVM
I310519,C216325,Toys,4,143.36,01-02-2023,Istinye Park
I251466,C146472,Clothing,4,1200.32,01-03-2023,Mall of Istanbul
I158964,C258752,Clothing,2,600.16,26-01-2023,Zorlu Center
I229545,C135073,Clothing,4,1200.32,03-03-2023,Cevahir AVM
I178612,C173004,Clothing,4,1200.32,30-01-2023,Forum Istanbul
I210927,C243249,Food & Beverage,4,20.92,01-02-2023,Kanyon
I228789,C761564,Food & Beverage,5,26.15,21-02-2023,Cevahir AVM
I244783,C160520,Shoes,2,1200.34,22-01-2023,Emaar Square Mall
I267664,C896310,Books,2,30.3,04-02-2023,Cevahir AVM
I295938,C215786,Clothing,4,1200.32,23-02-2023,Metropol AVM
I150878,C239418,Toys,4,143.36,08-02-2023,Mall of Istanbul
I290638,C140606,Clothing,2,600.16,04-01-2023,Mall of Istanbul
I129858,C277627,Cosmetics,1,40.66,17-02-2023,Viaport Outlet
I167201,C450089,Shoes,1,600.17,04-01-2023,Kanyon
I384904,C315571,Clothing,4,1200.32,06-01-2023,Mall of Istanbul
I917925,C103297,Clothing,5,1500.4,29-01-2023,Metrocity
I287362,C121748,Clothing,1,300.08,26-01-2023,Kanyon
I272695,C225630,Cosmetics,1,40.66,03-01-2023,Metrocity
I330988,C138941,Books,1,15.15,07-03-2023,Emaar Square Mall
I302962,C105522,Cosmetics,1,40.66,28-02-2023,Metropol AVM
I159463,C869222,Clothing,5,1500.4,04-02-2023,Istinye Park
I282303,C186264,Food & Beverage,1,5.23,20-02-2023,Mall of Istanbul
I234503,C125503,Books,4,60.6,01-03-2023,Mall of Istanbul
I527579,C890001,Food & Beverage,4,20.92,09-01-2023,Mall of Istanbul
I262846,C465449,Clothing,4,1200.32,07-03-2023,Metrocity
I200652,C167505,Toys,4,143.36,08-02-2023,Mall of Istanbul
I943844,C296094,Cosmetics,5,203.3,17-01-2023,Viaport Outlet
I103745,C562010,Cosmetics,2,81.32,01-02-2023,Istinye Park
I178364,C650026,Clothing,1,300.08,14-02-2023,Mall of Istanbul
I315637,C133992,Clothing,2,600.16,23-02-2023,Cevahir AVM
I219463,C277908,Technology,3,3150.0,24-01-2023,Mall of Istanbul
I237932,C137775,Cosmetics,2,81.32,19-01-2023,Kanyon
I148592,C129177,Food & Beverage,1,5.23,26-01-2023,Istinye Park
I244743,C291359,Souvenir,5,58.65,04-03-2023,Kanyon
I207644,C642796,Shoes,2,1200.34,27-02-2023,Kanyon
I641868,C144869,Books,2,30.3,08-01-2023,Metrocity
I221481,C623759,Clothing,3,900.24,11-02-2023,Kanyon
I122782,C821259,Food & Beverage,5,26.15,02-01-2023,Kanyon
I245699,C141886,Clothing,1,300.08,07-01-2023,Kanyon
I908720,C268855,Cosmetics,3,121.98,26-01-2023,Metrocity
I249062,C316868,Clothing,3,900.24,03-02-2023,Metropol AVM
I108398,C307343,Cosmetics,4,162.64,02-01-2023,Metrocity
I191262,C149609,Food & Beverage,2,10.46,20-02-2023,Forum Istanbul
I337251,C309412,Technology,5,5250.0,03-01-2023,Kanyon
I340206,C340004,Toys,3,107.52,25-01-2023,Kanyon
I142575,C276844,Food & Beverage,1,5.23,04-03-2023,Viaport Outlet
I261097,C198354,Clothing,2,600.16,02-02-2023,Zorlu Center
I436368,C513430,Food & Beverage,1,5.23,26-02-2023,Mall of Istanbul
I156389,C250672,Toys,2,71.68,22-02-2023,Istinye Park
I383728,C116335,Technology,1,1050.0,03-02-2023,Metropol AVM
I231103,C297312,Cosmetics,5,203.3,30-01-2023,Metrocity
I274041,C279593,Clothing,1,300.08,10-02-2023,Metrocity
I140704,C800694,Technology,4,4200.0,17-02-2023,Mall of Istanbul
I149424,C176806,Clothing,3,900.24,14-01-2023,Kanyon
I214270,C413566,Clothing,2,600.16,02-03-2023,Cevahir AVM
I303404,C335460,Clothing,1,300.08,21-02-2023,Kanyon
I213062,C114861,Clothing,1,300.08,16-02-2023,Metropol AVM
I146463,C209362,Clothing,2,600.16,21-02-2023,Mall of Istanbul
I218048,C389917,Clothing,5,1500.4,08-03-2023,Mall of Istanbul
I285347,C178177,Clothing,1,300.08,20-02-2023,Istinye Park
I268432,C175797,Food & Beverage,3,15.69,08-03-2023,Kanyon
I270691,C421033,Clothing,2,600.16,02-01-2023,Kanyon
I203268,C144452,Toys,3,107.52,01-03-2023,Kanyon
I264017,C154654,Clothing,4,1200.32,30-01-2023,Viaport Outlet
I790331,C285495,Books,1,15.15,01-03-2023,Viaport Outlet
I407385,C186987,Toys,4,143.36,01-01-2023,Metrocity
I160115,C330531,Food & Beverage,3,15.69,10-01-2023,Istinye Park
I242552,C146954,Cosmetics,5,203.3,03-03-2023,Emaar Square Mall
I257254,C150036,Shoes,4,2400.68,01-01-2023,Metrocity
I322003,C321663,Clothing,5,1500.4,05-01-2023,Kanyon
I228054,C330951,Technology,5,5250.0,11-02-2023,Mall of Istanbul
I245162,C233745,Technology,1,1050.0,06-03-2023,Metrocity
I153230,C117749,Books,1,15.15,02-02-2023,Viaport Outlet
I117594,C780559,Cosmetics,1,40.66,18-01-2023,Kanyon
I786248,C197047,Toys,1,35.84,17-01-2023,Istinye Park
I265816,C228417,Books,5,75.75,27-02-2023,Kanyon
I349395,C240876,Food & Beverage,3,15.69,07-01-2023,Viaport Outlet
I205107,C178893,Books,5,75.75,26-01-2023,Kanyon
I287027,C136128,Clothing,5,1500.4,08-02-2023,Viaport Outlet
I274140,C145400,Food & Beverage,1,5.23,26-02-2023,Mall of Istanbul
I655086,C392378,Clothing,4,1200.32,08-03-2023,Mall of Istanbul
I170752,C193926,Food & Beverage,5,26.15,21-01-2023,Metropol AVM
I951694,C813914,Toys,3,107.52,10-02-2023,Mall of Istanbul
I263072,C231503,Food & Beverage,5,26.15,08-01-2023,Mall of Istanbul
I141635,C296141,Clothing,4,1200.32,15-02-2023,Istinye Park
I150864,C681789,Clothing,3,900.24,14-02-2023,Cevahir AVM
I263775,C318560,Cosmetics,5,203.3,14-02-2023,Cevahir AVM
I121070,C138111,Toys,4,143.36,20-02-2023,Kanyon
I149777,C260547,Toys,4,143.36,02-01-2023,Emaar Square Mall
I263457,C726240,Shoes,1,600.17,20-01-2023,Mall of Istanbul
I328517,C527472,Toys,2,71.68,25-01-2023,Metropol AVM
I188523,C176989,Clothing,3,900.24,09-02-2023,Istinye Park
I711312,C323223,Books,1,15.15,28-02-2023,Kanyon
I852502,C295200,Clothing,2,600.16,05-01-2023,Kanyon
I172579,C752964,Souvenir,1,11.73,12-01-2023,Istinye Park
I291901,C336812,Technology,5,5250.0,09-01-2023,Zorlu Center
I108703,C298476,Clothing,2,600.16,18-02-2023,Kanyon
I907378,C251484,Shoes,4,2400.68,23-01-2023,Emaar Square Mall
I313240,C115666,Clothing,3,900.24,21-02-2023,Metrocity
I126388,C759862,Food & Beverage,2,10.46,19-01-2023,Viaport Outlet
I123839,C147741,Toys,4,143.36,30-01-2023,Metrocity
I993277,C269916,Shoes,3,1800.51,29-01-2023,Metrocity
I315788,C478286,Clothing,1,300.08,08-02-2023,Kanyon
I224867,C147876,Cosmetics,1,40.66,14-02-2023,Metrocity
I317658,C210167,Clothing,3,900.24,18-02-2023,Forum Istanbul
I151846,C226468,Toys,2,71.68,30-01-2023,Kanyon
I172829,C190913,Souvenir,2,23.46,03-01-2023,Mall of Istanbul
I187454,C184051,Shoes,2,1200.34,20-01-2023,Emaar Square Mall
I227859,C588358,Toys,1,35.84,08-03-2023,Mall of Istanbul
I299261,C917946,Food & Beverage,1,5.23,02-03-2023,Mall of Istanbul
I274385,C109398,Books,2,30.3,01-02-2023,Kanyon
I553237,C102713,Food & Beverage,5,26.15,14-02-2023,Emaar Square Mall
I181135,C568322,Clothing,2,600.16,16-02-2023,Mall of Istanbul
I901003,C116864,Books,3,45.45,18-01-2023,Viaport Outlet
I126965,C826311,Toys,2,71.68,03-01-2023,Forum Istanbul
I573998,C271283,Toys,5,179.2,23-02-2023,Metropol AVM
I243668,C144795,Toys,2,71.68,25-01-2023,Metrocity
I755143,C192044,Food & Beverage,4,20.92,14-01-2023,Metrocity
I936138,C492754,Clothing,3,900.24,08-01-2023,Viaport Outlet
I304710,C308186,Souvenir,5,58.65,22-02-2023,Kanyon
I290886,C159237,Clothing,3,900.24,17-01-2023,Metropol AVM
I195486,C339052,Souvenir,5,58.65,13-01-2023,Zorlu Center
I473853,C625691,Food & Beverage,1,5.23,06-01-2023,Kanyon
I299158,C304701,Clothing,2,600.16,02-01-2023,Kanyon
I108229,C305536,Shoes,4,2400.68,05-02-2023,Istinye Park
I370284,C153044,Clothing,4,1200.32,18-01-2023,Forum Istanbul
I215069,C274617,Clothing,3,900.24,08-01-2023,Emaar Square Mall
I329979,C177875,Clothing,5,1500.4,20-02-2023,Metrocity
I123935,C793601,Clothing,1,300.08,01-01-2023,Kanyon
I113025,C666317,Technology,5,5250.0,27-02-2023,Mall of Istanbul
I176979,C312095,Technology,5,5250.0,22-01-2023,Metrocity
I300186,C473815,Toys,3,107.52,04-02-2023,Metrocity
I302529,C122281,Clothing,2,600.16,27-01-2023,Mall of Istanbul
I228802,C394081,Clothing,1,300.08,28-02-2023,Kanyon
I115678,C207382,Souvenir,2,23.46,26-02-2023,Metrocity
I262639,C174635,Clothing,4,1200.32,06-03-2023,Emaar Square Mall
I144339,C538514,Shoes,2,1200.34,27-02-2023,Kanyon
I137933,C144262,Clothing,1,300.08,18-01-2023,Metrocity
I214821,C388199,Clothing,2,600.16,02-03-2023,Forum Istanbul
I169706,C315075,Food & Beverage,2,10.46,19-01-2023,Istinye Park
I248993,C733811,Cosmetics,1,40.66,06-01-2023,Mall of Istanbul
I540368,C136998,Food & Beverage,3,15.69,21-02-2023,Cevahir AVM
I317836,C308595,Cosmetics,2,81.32,01-02-2023,Emaar Square Mall
I225896,C245906,Shoes,2,1200.34,14-01-2023,Kanyon
I334830,C183427,Shoes,2,1200.34,26-02-2023,Kanyon
I194611,C145751,Technology,4,4200.0,14-01-2023,Metrocity
I713547,C336224,Clothing,2,600.16,04-02-2023,Kanyon
I237675,C242279,Cosmetics,1,40.66,17-01-2023,Forum Istanbul
I154374,C138054,Food & Beverage,3,15.69,11-02-2023,Cevahir AVM
I209861,C285073,Souvenir,2,23.46,16-02-2023,Metropol AVM
I137437,C655903,Books,1,15.15,08-02-2023,Metropol AVM
I481152,C338638,Toys,2,71.68,18-01-2023,Mall of Istanbul
I141962,C323712,Cosmetics,4,162.64,15-02-2023,Kanyon
I178116,C169696,Clothing,2,600.16,06-02-2023,Istinye Park
I803025,C212735,Food & Beverage,2,10.46,28-01-2023,Kanyon
I318249,C244266,Clothing,3,900.24,14-01-2023,Zorlu Center
I226371,C311355,Souvenir,2,23.46,01-02-2023,Kanyon
I149828,C107267,Clothing,1,300.08,15-01-2023,Viaport Outlet
I211888,C277108,Books,5,75.75,21-02-2023,Mall of Istanbul
I971455,C822256,Clothing,3,900.24,25-02-2023,Kanyon
I412703,C262764,Food & Beverage,1,5.23,12-02-2023,Emaar Square Mall
I287934,C192824,Toys,1,35.84,08-01-2023,Zorlu Center
I150641,C505692,Food & Beverage,3,15.69,06-01-2023,Mall of Istanbul
I218114,C201441,Clothing,4,1200.32,02-01-2023,Mall of Istanbul
I287352,C888623,Technology,5,5250.0,10-02-2023,Viaport Outlet
I823731,C320066,Cosmetics,2,81.32,22-02-2023,Metrocity
I261980,C269903,Clothing,2,600.16,07-03-2023,Viaport Outlet
I232232,C955045,Clothing,1,300.08,08-03-2023,Metrocity
I614293,C134351,Cosmetics,5,203.3,11-02-2023,Metrocity
I157804,C152127,Toys,2,71.68,28-01-2023,Forum Istanbul
I266612,C319220,Toys,4,143.36,09-01-2023,Metropol AVM
I338574,C306781,Technology,2,2100.0,11-02-2023,Cevahir AVM
I832730,C314322,Toys,1,35.84,08-02-2023,Mall of Istanbul
I814296,C124780,Toys,2,71.68,06-01-2023,Metrocity
I615716,C299770,Cosmetics,5,203.3,24-02-2023,Metropol AVM
I227925,C386236,Clothing,5,1500.4,27-01-2023,Kanyon
I149087,C241236,Technology,4,4200.0,24-02-2023,Metropol AVM
I908995,C183287,Toys,5,179.2,11-02-2023,Kanyon
I145971,C418514,Clothing,2,600.16,08-03-2023,Viaport Outlet
I162753,C609386,Clothing,1,300.08,19-01-2023,Metrocity
I304182,C191576,Food & Beverage,2,10.46,03-03-2023,Metrocity
I286302,C294058,Toys,1,35.84,22-02-2023,Kanyon
I103498,C846574,Technology,2,2100.0,28-02-2023,Zorlu Center
I185418,C336668,Food & Beverage,1,5.23,22-02-2023,Metropol AVM
I332328,C110489,Clothing,2,600.16,12-02-2023,Zorlu Center
I541910,C389158,Clothing,2,600.16,15-02-2023,Istinye Park
I209426,C269798,Clothing,1,300.08,02-02-2023,Metropol AVM
I736672,C335601,Shoes,2,1200.34,05-02-2023,Istinye Park
I332180,C270173,Clothing,3,900.24,03-01-2023,Zorlu Center
I653363,C134444,Technology,4,4200.0,22-02-2023,Metropol AVM
I203109,C263829,Clothing,3,900.24,09-01-2023,Kanyon
I324635,C195222,Cosmetics,3,121.98,28-02-2023,Forum Istanbul
I161412,C325429,Clothing,2,600.16,15-01-2023,Metropol AVM
I154514,C825390,Food & Beverage,3,15.69,08-02-2023,Kanyon
I333637,C256993,Shoes,5,3000.85,07-02-2023,Metrocity
I114334,C199708,Cosmetics,4,162.64,10-01-2023,Metropol AVM
I446538,C936042,Clothing,3,900.24,27-01-2023,Metropol AVM
I325338,C163853,Souvenir,4,46.92,14-01-2023,Metropol AVM
I133507,C311454,Cosmetics,4,162.64,07-02-2023,Kanyon
I272613,C386545,Clothing,2,600.16,27-02-2023,Viaport Outlet
I148208,C151854,Cosmetics,2,81.32,04-02-2023,Metrocity
I142155,C255435,Clothing,3,900.24,27-01-2023,Kanyon
I180257,C123799,Souvenir,5,58.65,01-01-2023,Mall of Istanbul
I170936,C842517,Clothing,4,1200.32,29-01-2023,Zorlu Center
I137737,C176516,Cosmetics,4,162.64,12-01-2023,Mall of Istanbul
I177256,C520629,Clothing,5,1500.4,11-01-2023,Mall of Istanbul
I745959,C207121,Technology,2,2100.0,20-01-2023,Mall of Istanbul
I128807,C826033,Clothing,4,1200.32,08-01-2023,Kanyon
I740411,C177953,Clothing,2,600.16,13-02-2023,Kanyon
I220017,C273080,Food & Beverage,5,26.15,14-02-2023,Mall of Istanbul
I311188,C205044,Clothing,3,900.24,24-02-2023,Cevahir AVM
I216325,C207371,Toys,5,179.2,31-01-2023,Mall of Istanbul
I154910,C525711,Cosmetics,5,203.3,05-01-2023,Mall of Istanbul
I118781,C247046,Souvenir,4,46.92,09-01-2023,Cevahir AVM
I968679,C435207,Clothing,1,300.08,13-02-2023,Metropol AVM
I272648,C968676,Clothing,1,300.08,25-02-2023,Metrocity
I831968,C141850,Toys,5,179.2,12-01-2023,Metrocity
I162912,C639119,Clothing,3,900.24,09-01-2023,Mall of Istanbul
I236927,C162937,Clothing,3,900.24,06-01-2023,Zorlu Center
I278817,C194090,Clothing,2,600.16,07-03-2023,Istinye Park
I271960,C221808,Shoes,5,3000.85,02-02-2023,Kanyon
I400049,C123172,Technology,4,4200.0,05-01-2023,Metrocity
I431680,C317814,Clothing,4,1200.32,02-01-2023,Istinye Park
I654526,C177539,Clothing,4,1200.32,24-02-2023,Istinye Park
I251323,C309403,Toys,3,107.52,06-02-2023,Mall of Istanbul
I246183,C325085,Clothing,1,300.08,01-01-2023,Mall of Istanbul
