id,artist,asciiName,availability,borderColor,cardKingdomFoilId,cardKingdomId,colorIdentity,colorIndicator,colors,convertedManaCost,duelDeck,edhrecRank,faceConvertedManaCost,faceName,flavorName,flavorText,frameEffects,frameVersion,hand,hasAlternativeDeckLimit,hasContentWarning,hasFoil,hasNonFoil,isAlternative,isFullArt,isOnlineOnly,isOversized,isPromo,isReprint,isReserved,isStarter,isStorySpotlight,isTextless,isTimeshifted,keywords,layout,leadershipSkills,life,loyalty,manaCost,mcmId,mcmMetaId,mtgArenaId,mtgjsonV4Id,mtgoFoilId,mtgoId,multiverseId,name,number,originalReleaseDate,originalText,originalType,otherFaceIds,power,printings,promoTypes,purchaseUrls,rarity,scryfallId,scryfallIllustrationId,scryfallOracleId,setCode,side,subtypes,supertypes,tcgplayerProductId,text,toughness,type,types,uuid,variations,watermark
22942,Robbie Trevino,,"arena,mtgo,paper",borderless,233214.0,232734.0,"R,U,W",,,0.0,,850.0,,,,,showcase,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Cycling,normal,,,,,455013.0,301688.0,73684.0,87a5fb06-7840-5984-b263-dd3e9635ccae,,,,Raugrin Triome,311,,,,,,"IKO,PIKO",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/ddcef610a96b636c', 'cardKingdomFoil': 'https://mtgjson.com/links/b9272c28f0a530bb', 'cardmarket': 'https://mtgjson.com/links/ce2ebd9c1835408e', 'tcgplayer': 'https://mtgjson.com/links/587616be9b73b655'}",rare,c303a627-cce3-4045-81f8-fe7427e0a941,f39ac4e6-aff8-402a-9161-fa674339fff2,c7fa1dda-9312-4ec8-82cd-a1ba7bc33497,IKO,,"Island,Mountain,Plains",,212696.0,"({T}: Add {U}, {R}, or {W}.)
Raugrin Triome enters the battlefield tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",,Land — Island Mountain Plains,Land,1c93509b-3a8c-5ce2-a710-2cb545d9f73d,1d9c469f-5526-5262-ade1-9bcc627d7247,
22943,Robbie Trevino,,"arena,mtgo,paper",borderless,233215.0,232735.0,"B,R,W",,,0.0,,796.0,,,,,showcase,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Cycling,normal,,,,,455023.0,301693.0,73685.0,a4ad1c97-fe3b-5917-b83e-0a5c20e06fc1,,,,Savai Triome,312,,,,,,"IKO,PIKO",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/754f98a3e8e85d79', 'cardKingdomFoil': 'https://mtgjson.com/links/4aa7376c4a35e0cf', 'cardmarket': 'https://mtgjson.com/links/cdf5a8b257513ac9', 'tcgplayer': 'https://mtgjson.com/links/a0d9c0bee365bc65'}",rare,d21ef9e6-e2dd-4e0a-a36c-e07034ac4ba3,a4e38f78-f3ca-4811-9891-8f3872a55be8,00625242-9348-4ef4-b975-f2ac82fee21d,IKO,,"Mountain,Plains,Swamp",,212694.0,"({T}: Add {R}, {W}, or {B}.)
Savai Triome enters the battlefield tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",,Land — Mountain Plains Swamp,Land,f8371146-020e-5455-952e-4a4c041eb2de,d570b77b-cd78-55d3-965d-09cd27030416,
22944,Robbie Trevino,,"arena,mtgo,paper",borderless,233216.0,232736.0,"B,G,U",,,0.0,,675.0,,,,,showcase,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Cycling,normal,,,,,455033.0,301698.0,73686.0,043b2460-0892-5cb2-b81c-99a42e2d2fb7,,,,Zagoth Triome,313,,,,,,"IKO,PIKO",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/dbb74e5658cdb6c1', 'cardKingdomFoil': 'https://mtgjson.com/links/5a5960f32c0f8aa9', 'cardmarket': 'https://mtgjson.com/links/8c8a9f8fc7889cfa', 'tcgplayer': 'https://mtgjson.com/links/989be5efd38a1eac'}",rare,f809f970-25a7-4c34-b98f-1cb08012080d,7a411acc-c72e-40ce-9a9d-0e35548ed096,fdd46004-eaba-4024-8687-39b23dc6a58c,IKO,,"Swamp,Forest,Island",,212692.0,"({T}: Add {B}, {G}, or {U}.)
Zagoth Triome enters the battlefield tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",,Land — Swamp Forest Island,Land,f082ca30-a227-5c88-b95a-37ca03cefcd9,7bfbe058-d513-58e2-8892-a4c5cf67e0ca,
23001,Slawomir Maniak,,"arena,mtgo,paper",borderless,233157.0,232212.0,W,,W,4.0,,6467.0,,,"King Caesar, Ancient Guardian",,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Mutate,normal,,,,{3}{W},451878.0,300343.0,73516.0,c237edfe-a613-5193-964c-d22026819007,,,482370.0,Huntmaster Liger,370,,"Mutate {2}{W}
Whenever this creature mutates, other creatures you control get +X/+X until end of turn, where X is the number of times this creature has mutated.",Creature — Cat,,3,IKO,"boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/edfb0239a5b10be8', 'cardKingdomFoil': 'https://mtgjson.com/links/8793be1408c5ae86', 'cardmarket': 'https://mtgjson.com/links/ea7226b76917cb1b', 'tcgplayer': 'https://mtgjson.com/links/517a5ab7b97a5b88'}",uncommon,c5f741e3-82d8-4842-8054-25e20a10dddd,de82e6cd-1ef8-4995-81e3-0d7a52c6ff7d,38f5e6bf-18a3-4ff3-9726-a25a9715a2d9,IKO,,Cat,,212085.0,"Mutate {2}{W} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Whenever this creature mutates, other creatures you control get +X/+",4,Creature — Cat,Creature,9648c4a5-4e32-53d3-8332-95e8cdf2d69b,"585f1a62-cd0b-5d30-8fd5-3e74f95ea1ce,be11fd9c-0c32-5df5-a169-fee93da35ea7",
23002,Nick Southam,,"arena,mtgo,paper",borderless,233137.0,232166.0,W,,W,4.0,,2067.0,,,"Mothra, Supersonic Queen",,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Flying,normal,,,,{2}{W}{W},451033.0,300413.0,73517.0,ddf2f86e-0319-51ac-bd6e-07f04f8446d3,,,482371.0,Luminous Broodmoth,371,,"Flying
Whenever a creature you control without flying dies, return it to the battlefield under its owner's control with a flying counter on it.",Creature — Insect,,3,"IKO,PIKO","boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/f37df09a3935a511', 'cardKingdomFoil': 'https://mtgjson.com/links/9e3010da0f117284', 'cardmarket': 'https://mtgjson.com/links/1eb051097174eb94', 'tcgplayer': 'https://mtgjson.com/links/3b8061a2906e93d2'}",mythic,4d393cc4-0e6b-44fe-a74a-822c52678ec9,0b0c7802-df60-4870-9a0e-024506f38afc,28c7c816-07e7-42fb-923c-bf149ba28b38,IKO,,Insect,,212007.0,"Flying
Whenever a creature you control without flying dies, return it to the battlefield under its owner's control with a flying counter on it.",4,Creature — Insect,Creature,60a33c1a-8430-5be7-802f-e2ab5dd563f8,"39ebc226-262a-58fa-a44a-8db82796b6ef,91cff9f4-41ec-5359-8723-dd2e6ba6efc4",
23003,Simon Dominic,,"arena,mtgo,paper",borderless,233138.0,232167.0,U,,U,2.0,,4395.0,,,"Babygodzilla, Ruin Reborn",,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,normal,,,,{1}{U},451133.0,300448.0,73518.0,277af747-f32b-5b76-b8c3-436b0550f791,,,482372.0,Pollywog Symbiote,372,,"Each creature spell you cast costs {1} less to cast if it has mutate.
Whenever you cast a creature spell, if it has mutate, draw a card, then discard a card.",Creature — Frog,,1,IKO,"boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/9ebe91fbb987307d', 'cardKingdomFoil': 'https://mtgjson.com/links/23b1285ef7639158', 'cardmarket': 'https://mtgjson.com/links/e4559d1232da65eb', 'tcgplayer': 'https://mtgjson.com/links/86098a23818a6ffc'}",uncommon,dd60a4f8-cb75-42e9-8a33-347e0f4bb458,670c2127-95f5-434c-98f0-f8682706802c,0a766368-c982-4cba-9638-c7a56978c240,IKO,,Frog,,212029.0,"Each creature spell you cast costs {1} less to cast if it has mutate.
Whenever you cast a creature spell, if it has mutate, draw a card, then discard a card.",3,Creature — Frog,Creature,3aa21396-8dcd-5f9a-9243-677182293d4a,233db185-ba73-50fa-a8b6-b36976a0a770,
23005,Zezhou Chen,,"arena,mtgo,paper",borderless,233144.0,232176.0,B,,B,8.0,,4812.0,,,"Spacegodzilla, Void Invader",,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Cycling,Deathtouch",normal,,,,{6}{B}{B},451063.0,300408.0,,977d943c-8388-512b-9712-29fa7824713d,,,,Void Beckoner,373A,,,,,8,IKO,"godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/e0ac615fc646b2b4', 'cardKingdomFoil': 'https://mtgjson.com/links/9535e60a2244dec9', 'cardmarket': 'https://mtgjson.com/links/715a7894536da002'}",uncommon,29ae88c2-1f9b-4515-9f2e-78e1dc5468b1,7325f854-e119-439d-9c00-9eb76c502c44,7185e345-d8a1-4dd3-a071-f90f265634b4,IKO,,"Nightmare,Horror",,,"Deathtouch
Cycling {2}{B} ({2}{B}, Discard this card: Draw a card.)
When you cycle Void Beckoner, put a deathtouch counter on target creature you control.",8,Creature — Nightmare Horror,Creature,15c513ba-f3be-56b0-b991-bbde1ecf5b01,"e2fb0a41-862d-5872-b87b-26ce48a48964,5b62d7ac-440b-58f9-8086-a002d074cfd0",
23006,JOZ,,"arena,mtgo,paper",borderless,233158.0,232213.0,R,,R,4.0,,6226.0,,,"Destoroyah, Perfect Lifeform",,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Flying,Mutate",normal,,,,{2}{R}{R},451788.0,300603.0,73520.0,50c884a5-5dae-5360-9214-3e75b909ef69,,,482373.0,Everquill Phoenix,374,,"Mutate {3}{R}
Flying
Whenever this creature mutates, create a red artifact token named Feather with ""{1}, Sacrifice Feather: Return target Phoenix card from your graveyard to the battlefield tapped.""",Creature — Phoenix,,4,"IKO,PIKO","boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/5d2d0e8806678d0b', 'cardKingdomFoil': 'https://mtgjson.com/links/e648aac9c53fd18c', 'cardmarket': 'https://mtgjson.com/links/34d3c7e438ccd2fc', 'tcgplayer': 'https://mtgjson.com/links/317abfed1bb014b2'}",rare,96e93bf3-94e8-408c-94ba-e83796077548,fb986dae-e0ab-4688-9041-350c86bb0096,56ba78c1-d1eb-4cc1-b70d-98c35d2972ba,IKO,,Phoenix,,212060.0,"Mutate {3}{R} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Flying
Whenever this creature mutates, create a red artifact token n",4,Creature — Phoenix,Creature,1a8426ed-5ac5-5715-9d28-9f0c41c12b74,"df2fd1f3-1b61-53ec-87a2-cc959b65af71,be20d529-183f-5f99-82d6-a3d35cc4c7e9",
23007,Yigit Koroglu,,"arena,mtgo,paper",borderless,233159.0,232214.0,R,,R,7.0,,4462.0,,,"Godzilla, Doom Inevitable",,legendary,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Cycling,Haste,Trample",normal,"{'brawl': True, 'commander': True, 'oathbreaker': False}",,,{5}{R}{R},451803.0,300608.0,73521.0,26a08e58-ee46-52b8-b27d-ed693e7678d5,,,482374.0,"Yidaro, Wandering Monster",375,,"Trample, haste
Cycling {1}{R}
When you cycle Yidaro, Wandering Monster, shuffle it into your library from your graveyard. If you've cycled a card named Yidaro, Wandering Monster four or more times this game, put it onto the battlefield from your graveyard",Legendary Creature — Dinosaur Turtle,,8,"IKO,PIKO","boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/ccc011e12ca80dbb', 'cardKingdomFoil': 'https://mtgjson.com/links/2836429f95e48fdd', 'cardmarket': 'https://mtgjson.com/links/dd769305165a14f0', 'tcgplayer': 'https://mtgjson.com/links/796d8617e96290da'}",rare,8bb6b4c7-4f18-4bea-b927-916c7bb987ee,9539747c-eff1-42c8-bbc2-1ab72a90097e,6c0e22f2-f0f3-43e6-87c5-c543032112d8,IKO,,"Dinosaur,Turtle",Legendary,212061.0,"Trample, haste
Cycling {1}{R}
When you cycle Yidaro, Wandering Monster, shuffle it into your library from your graveyard. If you've cycled a card named Yidaro, Wandering Monster four or more times this game, put it onto the battlefield from your graveyard",8,Legendary Creature — Dinosaur Turtle,Creature,ada1956b-bb99-5e73-b440-e6c320ba133a,"1ed1090b-a684-5560-ae82-946f39d710b1,11a2496e-22c2-5ac8-b094-20dc58815110",
23008,Sam Rowan,,"arena,mtgo,paper",borderless,233160.0,232215.0,G,,G,4.0,,2317.0,,,"Anguirus, Armored Killer",,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Mutate,Reach,Trample",normal,,,,{3}{G},451818.0,300613.0,73522.0,dbef23d1-9286-5f3f-8723-fd041c28b6d2,,,482375.0,Gemrazer,376,,"Mutate {1}{G}{G}
Reach, trample
Whenever this creature mutates, destroy target artifact or enchantment an opponent controls.",Creature — Beast,,4,"IKO,PIKO","boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/8209e13f84763fca', 'cardKingdomFoil': 'https://mtgjson.com/links/1350417986e964eb', 'cardmarket': 'https://mtgjson.com/links/b168d65006712b66', 'tcgplayer': 'https://mtgjson.com/links/c9cc3fbc7d8b6f7b'}",rare,c811c0d4-e2fc-45eb-8a76-b89c38a95536,d222335c-c72e-4fea-9ca7-1c8fc32668f3,3dfb0c0a-b68f-43b9-8475-28d0192fc4ed,IKO,,Beast,,212073.0,"Mutate {1}{G}{G} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Reach, trample
Whenever this creature mutates, destroy target art",4,Creature — Beast,Creature,72af5eef-c83e-5498-b3ea-4245b9e4c376,"ad472671-1604-5585-8ae8-603a73b41915,14c9bb0e-89a9-5b12-8f95-cae9eda7cf90",
23009,Lius Lasahido,,"arena,mtgo,paper",borderless,233145.0,232177.0,G,,G,9.0,,3228.0,,,"Godzilla, Primeval Champion",,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Cycling,Trample",normal,,,,{7}{G}{G},451108.0,300438.0,73523.0,ec7c426d-409b-5c98-a722-e30abdc4f96e,,,482376.0,Titanoth Rex,377,,"Trample
Cycling {1}{G}
When you cycle Titanoth Rex, put a trample counter on target creature you control.",Creature — Dinosaur Beast,,11,IKO,"boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/4ed449ef3b833564', 'cardKingdomFoil': 'https://mtgjson.com/links/74fc6a8ce1f209e1', 'cardmarket': 'https://mtgjson.com/links/f1d26a3860f13276', 'tcgplayer': 'https://mtgjson.com/links/3b2627287d37061d'}",uncommon,b4817b86-d55a-4334-82ee-603f8c4b3e93,cffdb3a7-0383-469c-be38-e50dff67c4b5,8656a32b-eb95-402b-9daf-0b6d876b4b13,IKO,,"Dinosaur,Beast",,212031.0,"Trample
Cycling {1}{G} ({1}{G}, Discard this card: Draw a card.)
When you cycle Titanoth Rex, put a trample counter on target creature you control.",11,Creature — Dinosaur Beast,Creature,65a430c8-6201-5667-8606-0bd8512e0d6e,8c9f38a6-4e08-5d56-a07c-aa39f211d0e3,
23010,Svetlin Velinov,,"arena,mtgo,paper",borderless,233146.0,232178.0,"B,G,U",,"B,G,U",5.0,,4101.0,,,Bio-Quartz Spacegodzilla,,legendary,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Mutate,Trample",normal,"{'brawl': True, 'commander': True, 'oathbreaker': False}",,,{2}{B}{G}{U},451168.0,300463.0,73524.0,a7fbfc38-b40e-5cc3-9f9d-10819e52ebaa,,,482377.0,"Brokkos, Apex of Forever",378,,"Mutate {2}{UB}{G}{G}
Trample
You may cast Brokkos, Apex of Forever from your graveyard using its mutate ability.",Legendary Creature — Nightmare Beast Elemental,,6,"IKO,PIKO","boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/f1be778498ffab1f', 'cardKingdomFoil': 'https://mtgjson.com/links/8e5a872e67c2e0fb', 'cardmarket': 'https://mtgjson.com/links/d16400b8385e232b', 'tcgplayer': 'https://mtgjson.com/links/8020279f5f1abb16'}",mythic,4cf6ca85-0ef5-4104-b0e6-1137c4975579,ee862c36-58c0-466e-83d0-3782f6d034b1,e9137b54-3464-4f57-95e3-f94bf2ac854e,IKO,,"Nightmare,Beast,Elemental",Legendary,212040.0,"Mutate {2}{U/B}{G}{G} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Trample
You may cast Brokkos, Apex of Forever from your grav",6,Legendary Creature — Nightmare Beast Elemental,Creature,a95d4adb-9fc8-5331-816e-a26c844e4195,"575bd36a-9beb-505b-8df8-4447687bfa8f,7b0aad4c-3f93-5250-a60a-3a121d8eac02",
23011,Nicholas Gregory,,"arena,mtgo,paper",borderless,233139.0,232168.0,"G,R,U",,"G,R,U",5.0,,5019.0,,,"Ghidorah, King of the Cosmos",,legendary,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Flying,Mutate,Trample",normal,"{'brawl': True, 'commander': True, 'oathbreaker': False}",,,{2}{G}{U}{R},451038.0,300348.0,73525.0,0d7b6cf7-cc20-5e93-bc4b-2ff69f9d831a,,,482378.0,"Illuna, Apex of Wishes",379,,"Mutate {3}{RG}{U}{U}
Flying, trample
Whenever this creature mutates, exile cards from the top of your library until you exile a nonland permanent card. Put that card onto the battlefield or into your hand.",Legendary Creature — Beast Elemental Dinosaur,,6,"IKO,PIKO","boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/94028da72b3f74c9', 'cardKingdomFoil': 'https://mtgjson.com/links/f702fcbf3cfb3ac6', 'cardmarket': 'https://mtgjson.com/links/7f012cb10cb169eb', 'tcgplayer': 'https://mtgjson.com/links/4c934929a612230e'}",mythic,bfb1fba6-8eb3-4338-9249-cec888c892dc,a1d69d81-a9cd-446e-94c3-577e5dd2ed96,08daa30f-7ce0-4a72-b539-fbb0c585fd73,IKO,,"Beast,Elemental,Dinosaur",Legendary,212004.0,"Mutate {3}{R/G}{U}{U} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Flying, trample
Whenever this creature mutates, exile cards ",6,Legendary Creature — Beast Elemental Dinosaur,Creature,824d322b-6117-5f32-a56a-5c67cb6a6baf,"f3f01bdc-5679-5f7d-94cc-caa5c889f620,0898a67d-e593-5028-b0e2-66f9fe5c11b4",
23012,Torstein Nordstrand,,"arena,mtgo,paper",borderless,233161.0,232216.0,"B,G,W",,"B,G,W",5.0,,2816.0,,,"Biollante, Plant Beast Form",,legendary,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Deathtouch,Lifelink,Mutate",normal,"{'brawl': True, 'commander': True, 'oathbreaker': False}",,,{2}{W}{B}{G},451838.0,300618.0,73526.0,8abdb1b6-88de-5b60-b7f8-003e5eabfa8b,,,482379.0,"Nethroi, Apex of Death",380,,"Mutate {4}{RW}{B}{B}
Deathtouch, lifelink
Whenever this creature mutates, return any number of target creature cards with total power 10 or less from your graveyard to the battlefield.",Legendary Creature — Cat Nightmare Beast,,5,"IKO,PIKO","boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/430efef5ea9105d9', 'cardKingdomFoil': 'https://mtgjson.com/links/a9e5a5b7c78751d8', 'cardmarket': 'https://mtgjson.com/links/8a89797bbce038aa', 'tcgplayer': 'https://mtgjson.com/links/417bdd4933075d8b'}",mythic,b9ebe73b-29d7-4a07-b7dc-a885dad61a88,9f808ff7-92bd-43e9-9afb-27643ca65919,66bef5a7-79b7-4a9c-98dc-8670f867f04c,IKO,,"Cat,Nightmare,Beast",Legendary,212076.0,"Mutate {4}{G/W}{B}{B} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Deathtouch, lifelink
Whenever this creature mutates, return ",5,Legendary Creature — Cat Nightmare Beast,Creature,6f8ddb82-805d-573a-beca-5d8f369c8108,"6468e77d-1c96-59a8-8ef9-94b8732f1c23,5be41c2f-a7dc-5933-84b1-44c341c78e81",
23013,YW Tang,,"arena,mtgo,paper",borderless,233140.0,232169.0,"B,R,W",,"B,R,W",4.0,,6572.0,,,"King Caesar, Awoken Titan",,legendary,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Double strike,Mutate",normal,"{'brawl': True, 'commander': True, 'oathbreaker': False}",,,{1}{R}{W}{B},451123.0,300443.0,73527.0,1b2f473b-9d2b-53a3-8e9a-23aaca3aa3bf,,,482380.0,"Snapdax, Apex of the Hunt",381,,"Mutate {2}{BR}{W}{W}
Double strike
Whenever this creature mutates, it deals 4 damage to target creature or planeswalker an opponent controls and you gain 4 life.",Legendary Creature — Dinosaur Cat Nightmare,,3,"IKO,PIKO","boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/59822ed42bc86a15', 'cardKingdomFoil': 'https://mtgjson.com/links/7717bd3f2fbd2964', 'cardmarket': 'https://mtgjson.com/links/798f22a1c95f4b5e', 'tcgplayer': 'https://mtgjson.com/links/a8128954a62ffa1a'}",mythic,673d14b1-e93a-4594-b2c9-792696adb991,bc51c5a4-3e74-4d6e-9ad9-06358ced7a7f,b2b78623-5a10-4ef7-b983-3d82478269c3,IKO,,"Dinosaur,Cat,Nightmare",Legendary,212027.0,"Mutate {2}{B/R}{W}{W} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Double strike
Whenever this creature mutates, it deals 4 dam",5,Legendary Creature — Dinosaur Cat Nightmare,Creature,277249ba-20b2-5f24-8439-828c86f81386,"a7c56c17-1fe6-5520-bf32-10c4573ad68d,c0f52b87-d699-5af0-9baf-54bdc823a027",
23014,Simon Dominic,,"arena,mtgo,paper",borderless,233147.0,232179.0,"R,U",,"R,U",2.0,,6277.0,,,"Dorat, the Perfect Pet",,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Flying,Haste",normal,,,,{U}{R},451148.0,300458.0,73528.0,d5fda5e1-1d13-5545-be43-04b9ec56d21d,,,482381.0,Sprite Dragon,382,,"Flying, haste
Whenever you cast a noncreature spell, put a +1/+1 counter on Sprite Dragon.",Creature — Faerie Dragon,,1,"IKO,PMEI","boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/e81511d676a010ba', 'cardKingdomFoil': 'https://mtgjson.com/links/550bc963f25cfed5', 'cardmarket': 'https://mtgjson.com/links/d1b866f754f64ff3', 'tcgplayer': 'https://mtgjson.com/links/3b312ca017159142'}",uncommon,94d3b231-d15d-4186-826c-452009cd5c5e,1cd28d3e-1dcb-4348-99f1-c972392ebde8,a9d8ab76-70a4-475e-b87e-4737c090553a,IKO,,"Faerie,Dragon",,212043.0,"Flying, haste
Whenever you cast a noncreature spell, put a +1/+1 counter on Sprite Dragon.",1,Creature — Faerie Dragon,Creature,7a8fdc89-bdd8-5f81-8fe1-af8c5663907f,"f3a94132-ce71-5556-bfd3-1461601a810d,70647cee-589b-5e81-9fc6-142f30ce95de",
23015,Johann Bodin,,"arena,mtgo,paper",borderless,233141.0,232170.0,"R,U,W",,"R,U,W",3.0,,5979.0,,,"Rodan, Titan of Winged Fury",,legendary,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"First strike,Flying,Mutate",normal,"{'brawl': True, 'commander': True, 'oathbreaker': False}",,,{U}{R}{W},451058.0,300423.0,73529.0,8cf6a50e-26fb-5d81-acfd-7dbbe7578ae5,,,482382.0,"Vadrok, Apex of Thunder",383,,"Mutate {1}{WU}{R}{R}
Flying, first strike
Whenever this creature mutates, you may cast target noncreature card with converted mana cost 3 or less from your graveyard without paying its mana cost.",Legendary Creature — Elemental Dinosaur Cat,,3,"IKO,PIKO","boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/5c5db2ab84bd85fb', 'cardKingdomFoil': 'https://mtgjson.com/links/34b66aca392721e1', 'cardmarket': 'https://mtgjson.com/links/52d11eed9a9eabff', 'tcgplayer': 'https://mtgjson.com/links/cca7760087ef9d0f'}",mythic,d3346674-43cf-4006-b829-bf824560f413,b8ec7bd5-3635-4795-84ad-d6ac3edb5b67,775c41fa-2316-43c9-af34-ac9c9b0db7e2,IKO,,"Elemental,Dinosaur,Cat",Legendary,212014.0,"Mutate {1}{W/U}{R}{R} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Flying, first strike
Whenever this creature mutates, you may",3,Legendary Creature — Elemental Dinosaur Cat,Creature,fe1607a2-4ffe-566c-a75f-dcbb6fa17b38,"f07d63b4-4708-56d6-930d-abae98a2d071,517e63e2-22dd-5747-9d10-608850ce3c30",
23016,Jesper Ejsing,,"arena,mtgo,paper",borderless,233142.0,232171.0,"B,U",,"B,U",6.0,,3758.0,,,"Gigan, Cyberclaw Terror",,"companion,legendary",2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Companion,Mill",normal,"{'brawl': True, 'commander': True, 'oathbreaker': False}",,,{4}{U/B}{U/B},451083.0,300428.0,73530.0,b6c0604b-fe84-5da1-bd34-fb0b271ef81a,,,482383.0,"Gyruda, Doom of Depths",384,,"Companion — Your starting deck contains only cards with even converted mana costs.
When Gyruda enters the battlefield, each player puts the top four cards of their library into their graveyard. Put a creature card with an even converted mana cost from amo",Legendary Creature — Demon Kraken,,6,"IKO,PIKO","boxtopper,godzillaseries,boosterfun","{'cardKingdom': 'https://mtgjson.com/links/fe02bd66c5f9dfe3', 'cardKingdomFoil': 'https://mtgjson.com/links/c5e63d2a09056e8c', 'cardmarket': 'https://mtgjson.com/links/a3b8ed54048a25ff', 'tcgplayer': 'https://mtgjson.com/links/5b453cdcb98fcb7d'}",rare,206739b3-9b6a-4855-a2c3-721879bdbfb7,bc2d8c25-491d-4aae-b7c6-f9b8d8a00f08,25eaa977-ca85-4f8d-8be5-9297a3edb14f,IKO,,"Demon,Kraken",Legendary,212253.0,"Companion — Your starting deck contains only cards with even converted mana costs. (If this card is your chosen companion, you may put it into your hand from outside the game for {3} any time you could cast a sorcery.)
When Gyruda enters the battlefield, ",6,Legendary Creature — Demon Kraken,Creature,f4d96a33-af22-5177-92a8-c79537b530d2,"6f3fc058-f695-5b01-8262-a88b95dd1d5f,c852305e-6481-59c0-b540-5372cdaee0bb",
