cds,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrite,NumGE1500,CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,Website,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,Latitude,Longitude,AdmFName1,AdmLName1,AdmEmail1,AdmFName2,AdmLName2,AdmEmail2,AdmFName3,AdmLName3,AdmEmail3,LastUpdate
19753410000000,D,,Redondo Beach Unified,Los Angeles,716,392,526.0,540.0,519.0,238.0,19753410000000,600032.0,,Active,Los Angeles,Redondo Beach Unified,,1401 Inglewood Avenue,1401 Inglewood Ave.,Redondo Beach,90278-3999,CA,1401 Inglewood Avenue,1401 Inglewood Ave.,Redondo Beach,90278-3999,CA,(310) 379-5449,,www.rbusd.org,,,,,,54,Unified School District,,,,,,,,,,,33.865552,-118.36124,Steven,Keller,skeller@rbusd.org,,,,,,,2015-06-23
54105460000000,D,,Tulare County Office of Education,Tulare,241,28,541.0,498.0,519.0,18.0,54105460000000,691045.0,,Active,Tulare,Tulare County Office of Education,,6200 South Mooney Boulevard,6200 South Mooney Blvd.,Visalia,93277,CA,PO Box 5091,PO Box 5091,Visalia,93278-5091,CA,(559) 733-6300,,www.tcoe.org,,,,,,0,County Office of Education (COE),,,,,,,,,,,36.274333,-119.31143,Jim,Vidak,jimv@tcoe.org,,,,,,,2016-02-06
39686760119743,S,Stockton Unified Early College Academy,Stockton Unified,San Joaquin,101,91,531.0,551.0,519.0,62.0,39686760119743,638010.0,12446.0,Active,San Joaquin,Stockton Unified,Stockton Unified Early College Academy,349 East Vine Street,349 East Vine St.,Stockton,95202-1107,CA,349 East Vine Street,349 East Vine St.,Stockton,95202-1107,CA,(209) 933-7370,1450.0,http://seca-susd-ca.schoolloop.com,2009-07-20,,1.0,1083,Locally funded,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.967174,-121.28962,Joshaua,Thom,jthom@stocktonusd.net,,,,,,,2015-06-18
19651360000000,D,,William S. Hart Union High,Los Angeles,5302,2127,524.0,535.0,519.0,1251.0,19651360000000,642510.0,,Active,Los Angeles,William S. Hart Union High,,21380 Centre Pointe Parkway,21380 Centre Pointe Pkwy.,Santa Clarita,91350-2948,CA,21380 Centre Pointe Parkway,21380 Centre Pointe Pkwy.,Santa Clarita,91350-2948,CA,(661) 259-0033,,www.hartdistrict.org,,,,,,56,High School District,,,,,,,,,,,34.410925,-118.50685,Vicki,Engbrecht,vengbrecht@hartdistrict.org,,,,,,,2016-08-17
19753411937143,S,Redondo Union High,Redondo Beach Unified,Los Angeles,646,391,526.0,540.0,520.0,238.0,19753411937143,600032.0,6330.0,Active,Los Angeles,Redondo Beach Unified,Redondo Union High,631 Vincent Park,631 Vincent Park,Redondo Beach,90277-3125,CA,1401 Inglewood Avenue,1401 Inglewood Ave.,Redondo Beach,90278-3999,CA,(310) 798-8665,4002.0,http://redondounion.org,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,33.844466,-118.38428,Jens,Brandt,jbrandt@rbusd.org,,,,,,,2016-08-19
30665480000000,D,,Huntington Beach Union High,Orange,4302,1921,525.0,550.0,520.0,1184.0,30665480000000,618060.0,,Active,Orange,Huntington Beach Union High,,5832 Bolsa Avenue,5832 Bolsa Ave.,Huntington Beach,92649-1115,CA,5832 Bolsa Avenue,5832 Bolsa Ave.,Huntington Beach,92649-1115,CA,(714) 903-7000,,www.hbuhsd.edu,,,,,,56,High School District,,,,,,,,,,,33.744332,-118.0272,Alan,Rasmussen,arasmussen@hbuhsd.edu,,,,,,,2016-08-09
4614240000000,D,,Chico Unified,Butte,1094,365,542.0,552.0,520.0,246.0,4614240000000,608370.0,,Active,Butte,Chico Unified,,1163 East Seventh Street,1163 East Seventh St.,Chico,95928-5903,CA,1163 East Seventh Street,1163 East Seventh St.,Chico,95928-5903,CA,(530) 891-3000,,www.chicousd.org,,,,,,54,Unified School District,,,,,,,,,,,39.73363,-121.82581,Kelly,Staley,kstaley@chicousd.org,,,,,,,2015-08-04
15635291530344,S,Stockdale High,Kern High,Kern,461,271,524.0,548.0,520.0,157.0,15635291530344,619540.0,10223.0,Active,Kern,Kern High,Stockdale High,2800 Buena Vista Road,2800 Buena Vista Rd.,Bakersfield,93311-9791,CA,2800 Buena Vista Road,2800 Buena Vista Rd.,Bakersfield,93311-9791,CA,(661) 665-2800,,www.kernhigh.org/stockdale,1991-08-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,35.329166,-119.12778,Ramon,Hendrix,rhendrix@khsd.k12.ca.us,,,,,,,2015-06-18
40688410000000,D,,Templeton Unified,San Luis Obispo,253,121,533.0,523.0,520.0,74.0,40688410000000,639000.0,,Active,San Luis Obispo,Templeton Unified,,960 Old County Road,960 Old County Rd.,Templeton,93465-9419,CA,960 Old County Road,960 Old County Rd.,Templeton,93465-9419,CA,(805) 434-5800,,http://tusd.ca.schoolloop.com/,,,,,,54,Unified School District,,,,,,,,,,,35.544504,-120.71086,Joe,Koski,jkoski@templetonusd.org,,,,,,,2013-07-02
30665483034410,S,Marina High,Huntington Beach Union High,Orange,629,272,527.0,553.0,520.0,164.0,30665483034410,618060.0,2232.0,Active,Orange,Huntington Beach Union High,Marina High,15871 Springdale Street,15871 Springdale St.,Huntington Beach,92649-1727,CA,15871 Springdale Street,15871 Springdale St.,Huntington Beach,92649-1727,CA,(714) 893-6571,,www.marinavikings.org,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,33.730842,-118.0241,Jessie,Marion,jmarion@hbuhsd.edu,,,,,,,2015-08-07
37683383731189,S,Preuss School UCSD,San Diego Unified,San Diego,104,107,512.0,539.0,520.0,68.0,37683383731189,634320.0,8303.0,Active,San Diego,San Diego Unified,Preuss School UCSD,9500 Gilman Drive,9500 Gilman Dr.,La Jolla,92093-0536,CA,"9500 Gilman Drive, MC 0536","9500 Gilman Dr., MC 0536",La Jolla,92093-0536,CA,(858) 822-3000,,http://preuss.ucsd.edu,1999-09-07,,1.0,0169,Directly funded,54,Unified School District,65.0,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,6-12,6-12,P,0.0,32.875469,-117.23912,Scott,Barton,sbarton@ucsd.edu,Karin,Marsolais,kmarsolais@ucsd.edu,,,,2016-06-06
41690474133070,S,Hillsdale High,San Mateo Union High,San Mateo,329,201,524.0,554.0,520.0,120.0,41690474133070,634980.0,5923.0,Active,San Mateo,San Mateo Union High,Hillsdale High,3115 Del Monte Street,3115 Del Monte St.,San Mateo,94403-3800,CA,3115 Del Monte Street,3115 Del Monte St.,San Mateo,94403-3800,CA,(650) 558-2699,,www.hillsdalehigh.com,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.532228,-122.31511,Jeff,Gilbert,jgilbert@smuhsd.org,,,,,,,2015-06-18
30664493030640,S,Brea-Olinda High,Brea-Olinda Unified,Orange,488,251,520.0,545.0,521.0,155.0,30664493030640,605880.0,529.0,Active,Orange,Brea-Olinda Unified,Brea-Olinda High,789 North Wildcat Way,789 North Wildcat Way,Brea,92821-7400,CA,789 North Wildcat Way,789 North Wildcat Way,Brea,92821-7400,CA,(714) 990-7850,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,33.933219,-117.87179,Jerry,Halpin,jhalpin@bousd.us,,,,,,,2016-09-19
30664490000000,D,,Brea-Olinda Unified,Orange,532,252,520.0,544.0,521.0,155.0,30664490000000,605880.0,,Active,Orange,Brea-Olinda Unified,,1 Civic Center Circle Level 2,1 Civic Center Cir. Level 2,Brea,92821-5732,CA,PO Box 300 Level 2,PO Box 300 Level 2,Brea,92822-0300,CA,(714) 990-7800,,www.bousd.k12.ca.us,,,,,,54,Unified School District,,,,,,,,,,,33.917004,-117.88885,Brad,Mason,bmason@bousd.us,,,,,,,2015-08-19
30736353030061,S,El Toro High,Saddleback Valley Unified,Orange,590,298,530.0,557.0,521.0,193.0,30736353030061,633860.0,5296.0,Active,Orange,Saddleback Valley Unified,El Toro High,25255 Toledo Way,25255 Toledo Way,Lake Forest,92630-4203,CA,25255 Toledo Way,25255 Toledo Way,Lake Forest,92630-4203,CA,(949) 586-6333,,www.svusd.k12.ca.us/schools/eths,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,1.0,33.635823,-117.68933,Terri,Gusiff,terri.gusiff@svusd.org,,,,,,,2015-06-18
40687004030755,S,Atascadero High,Atascadero Unified,San Luis Obispo,286,130,546.0,532.0,521.0,89.0,40687004030755,603300.0,247.0,Active,San Luis Obispo,Atascadero Unified,Atascadero High,1 High School Hill,1 High School Hill,Atascadero,93422-4189,CA,1 High School Hill,1 High School Hill,Atascadero,93422-4189,CA,(805) 462-4300,,www.atasusd.org,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,35.48394,-120.67107,Bill,Neely,billneely@atasusd.org,,,,,,,2015-08-26
4614240431676,S,Chico High,Chico Unified,Butte,436,164,543.0,549.0,521.0,112.0,4614240431676,608370.0,815.0,Active,Butte,Chico Unified,Chico High,901 Esplanade,901 Esplanade,Chico,95926-3908,CA,901 Esplanade,901 Esplanade,Chico,95926-3908,CA,(530) 891-3026,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,39.735929,-121.84452,Mark,Beebe,mark.beebe@chicousd.org,,,,,,,2015-07-30
56725465631619,S,Adolfo Camarillo High,Oxnard Union High,Ventura,627,271,530.0,561.0,521.0,184.0,56725465631619,629270.0,4516.0,Active,Ventura,Oxnard Union High,Adolfo Camarillo High,4660 Mission Oaks Boulevard,4660 Mission Oaks Blvd.,Camarillo,93012-5132,CA,4660 Mission Oaks Boulevard,4660 Mission Oaks Blvd.,Camarillo,93012-5132,CA,(805) 389-6407,,,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,34.219435,-119.00781,Kimberly,Stephenson,kim.stephenson@ouhsd.k12.ca.us,,,,,,,2015-08-07
19650940112706,S,California Virtual Academy @ Los Angeles,West Covina Unified,Los Angeles,284,35,549.0,502.0,521.0,23.0,19650940112706,642000.0,12034.0,Active,Los Angeles,West Covina Unified,California Virtual Academy @ Los Angeles,50 Moreland Road,50 Moreland Rd.,Simi Valley,93065-1659,CA,50 Moreland Road,50 Moreland Rd.,Simi Valley,93065-1659,CA,(805) 581-0202,,www.caliva.org,2006-09-05,,1.0,0838,Directly funded,54,Unified School District,65.0,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,F,0.0,34.275868,-118.79798,Katrina,Abston,kabston@k12.com,,,,,,,2016-04-08
37683383730751,S,Mt. Everest Academy,San Diego Unified,San Diego,29,15,533.0,531.0,521.0,9.0,37683383730751,634320.0,9437.0,Active,San Diego,San Diego Unified,Mt. Everest Academy,4350 Mount Everest Boulevard,4350 Mt. Everest Blvd.,San Diego,92117-4847,CA,4350 Mount Everest Boulevard,4350 Mt. Everest Blvd.,San Diego,92117-4847,CA,(858) 496-8778,,www.sandi.net/mteverest,1980-07-01,,0.0,,,54,Unified School District,63.0,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,ELEMHIGH,Elementary-High Combination,K-12,K-12,P,0.0,32.820017,-117.1861,Courtney,Browne,cbrowne@sandi.net,,,,,,,2015-07-14
44697994430518,S,Aptos High,Pajaro Valley Unified,Santa Cruz,306,152,532.0,529.0,521.0,91.0,44697994430518,629490.0,4535.0,Active,Santa Cruz,Pajaro Valley Unified,Aptos High,100 Mariner Way,100 Mariner Way,Aptos,95003-9641,CA,100 Mariner Way,100 Mariner Way,Aptos,95003-9641,CA,(831) 686-6565,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,36.976392,-121.86273,Peggy,Pughe,peggy_pughe@pvusd.net,,,,,,,2016-09-13
40688414037701,S,Templeton High,Templeton Unified,San Luis Obispo,209,115,535.0,524.0,521.0,71.0,40688414037701,639000.0,6542.0,Active,San Luis Obispo,Templeton Unified,Templeton High,1200 Main Street,1200 Main St.,Templeton,93465-9421,CA,1200 Main Street,1200 Main St.,Templeton,93465-9421,CA,(805) 434-5888,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,35.5408,-120.71064,Erik,Lewis,elewis@templetonusd.org,,,,,,,2016-08-25
37681063730058,S,San Pasqual High,Escondido Union High,San Diego,536,244,530.0,540.0,522.0,165.0,37681063730058,612910.0,1467.0,Active,San Diego,Escondido Union High,San Pasqual High,3300 Bear Valley Parkway,3300 Bear Valley Pkwy.,Escondido,92025-7636,CA,3300 Bear Valley Parkway,3300 Bear Valley Pkwy.,Escondido,92025-7636,CA,(760) 291-6000,,www.sphseagles.com,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,33.077688,-117.05724,Martin,Casas,mcasas@euhsd.org,,,,,,,2016-08-18
41690620112722,S,Summit Preparatory Charter High,Sequoia Union High,San Mateo,83,39,532.0,531.0,522.0,23.0,41690620112722,636390.0,11981.0,Active,San Mateo,Sequoia Union High,Summit Preparatory Charter High,890 Broadway,890 Broadway,Redwood City,94063-3105,CA,890 Broadway,890 Broadway,Redwood City,94063-3105,CA,(650) 556-1110,,www.summitprep.net,2006-09-05,,1.0,0835,Directly funded,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.486454,-122.21044,Penelope,Pak,ppak@summitprep.net,,,,,,,2015-06-18
30664643036001,S,San Clemente High,Capistrano Unified,Orange,737,406,537.0,530.0,522.0,266.0,30664643036001,607440.0,701.0,Active,Orange,Capistrano Unified,San Clemente High,700 Avenido Pico,700 Avenido Pico,San Clemente,92673-5681,CA,700 Avenido Pico,700 Avenido Pico,San Clemente,92673-5681,CA,(949) 492-4165,,www.sctritons.com/,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,33.43982,-117.61752,Chris,Carter,ccarter@capousd.org,,,,,,,2015-09-02
40687000000000,D,,Atascadero Unified,San Luis Obispo,351,131,547.0,532.0,522.0,90.0,40687000000000,603300.0,,Active,San Luis Obispo,Atascadero Unified,,5601 West Mall,5601 West Mall,Atascadero,93422-4234,CA,5601 West Mall,5601 West Mall,Atascadero,93422-4234,CA,(805) 462-4200,,www.atasusd.org,,,,,,54,Unified School District,,,,,,,,,,,35.492621,-120.66579,Thomas,Butler,tombutler@atasusd.org,,,,,,,2015-08-26
1612593030772,S,Oakland School for the Arts,Oakland Unified,Alameda,99,80,529.0,470.0,523.0,40.0,1612593030772,628050.0,10461.0,Active,Alameda,Oakland Unified,Oakland School for the Arts,530 18th Street,530 18th St.,Oakland,94612-1512,CA,530 18th Street,530 18th St.,Oakland,94612-1512,CA,(510) 873-8800,,www.oakarts.org,2002-09-04,,1.0,0340,Directly funded,54,Unified School District,65.0,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,6-12,6-12,N,0.0,37.807834,-122.27113,Donn,Harris,dharris@oakarts.org,,,,,,,2016-04-19
41689244137535,S,Terra Nova High,Jefferson Union High,San Mateo,246,126,537.0,548.0,523.0,85.0,41689244137535,618930.0,2296.0,Active,San Mateo,Jefferson Union High,Terra Nova High,1450 Terra Nova Boulevard,1450 Terra Nova Blvd.,Pacifica,94044-3615,CA,1450 Terra Nova Boulevard,1450 Terra Nova Blvd.,Pacifica,94044-3615,CA,(650) 550-7600,,http://tnhs.juhsd.net,1961-09-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.592477,-122.47565,Megan,Carey,mcarey@juhsd.net,,,,,,,2016-08-24
7618040730218,S,Venture (Alternative),San Ramon Valley Unified,Contra Costa,88,16,559.0,539.0,523.0,11.0,7618040730218,635130.0,8976.0,Active,Contra Costa,San Ramon Valley Unified,Venture (Alternative),10540 Albion Road,10540 Albion Rd.,San Ramon,94582-2901,CA,10540 Albion Road,10540 Albion Rd.,San Ramon,94582-2901,CA,(925) 479-1200,,www.venture.srvusd.net,1980-07-01,,0.0,,,54,Unified School District,63.0,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,ELEMHIGH,Elementary-High Combination,K-12,2-12,N,0.0,37.767191,-121.90383,Matthew,Chamberlain,mcchamberlain@srvusd.net,,,,,,,2015-06-18
32669693236007,S,Quincy Junior/Senior High,Plumas Unified,Plumas,59,24,550.0,540.0,523.0,20.0,32669693236007,631170.0,4827.0,Active,Plumas,Plumas Unified,Quincy Junior/Senior High,6 Quincy Junction Road,6 Quincy Junction Rd.,Quincy,95971-9112,CA,6 Quincy Junction Road,6 Quincy Junction Rd.,Quincy,95971-9112,CA,(530) 283-6510,,www.pcoe.k12.ca.us,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,7-12,7-12,N,0.0,39.963784,-120.89885,Timothy,Gallagher,tgallagher@pcoe.k12.ca.us,,,,,,,2016-08-19
7617390000000,D,,Martinez Unified,Contra Costa,341,118,518.0,543.0,523.0,70.0,7617390000000,624030.0,,Active,Contra Costa,Martinez Unified,,921 Susana Street,921 Susana St.,Martinez,94553-1848,CA,921 Susana Street,921 Susana St.,Martinez,94553-1848,CA,(925) 335-5800,,www.martinez.k12.ca.us,,,,,,54,Unified School District,,,,,,,,,,,38.014885,-122.1318,Christopher,Cammack,ccammack@martinez.k12.ca.us,,,,,,,2016-06-27
30736350000000,D,,Saddleback Valley Unified,Orange,2490,1162,537.0,554.0,523.0,762.0,30736350000000,633860.0,,Active,Orange,Saddleback Valley Unified,,25631 Peter A. Hartman Way,25631 Peter A. Hartman Way,Mission Viejo,92691-3142,CA,25631 Peter A. Hartman Way,25631 Peter A. Hartman Way,Mission Viejo,92691-3142,CA,(949) 586-1234,,www.svusd.k12.ca.us,,,,,,54,Unified School District,,,,,,,,,,,33.621218999999996,-117.68336,Clint,Harwick,clint.harwick@svusd.org,,,,,,,2015-09-15
31668940000000,D,,Placer Union High,Placer,1026,437,535.0,541.0,523.0,278.0,31668940000000,630750.0,,Active,Placer,Placer Union High,,13000 New Airport Road,13000 New Airport Rd.,Auburn,95603-9596,CA,13000 New Airport Road,13000 New Airport Rd.,Auburn,95603-9596,CA,(530) 886-4400,,www.puhsd.k12.ca.us,,,,,,56,High School District,,,,,,,,,,,38.940131,-121.07994,George,Sziraki,gsziraki@puhsd.k12.ca.us,,,,,,,2015-03-24
44698070000000,D,,San Lorenzo Valley Unified,Santa Cruz,265,114,550.0,526.0,523.0,67.0,44698070000000,634740.0,,Active,Santa Cruz,San Lorenzo Valley Unified,,325 Marion Avenue,325 Marion Ave.,Ben Lomond,95005-9403,CA,325 Marion Avenue,325 Marion Ave.,Ben Lomond,95005-9403,CA,(831) 336-5194,,www.slvusd.org,,,,,,54,Unified School District,,,,,,,,,,,37.083619,-122.07418,Laurie,Bruton,lbruton@slvusd.org,,,,,,,2015-06-23
19650600000000,D,,Torrance Unified,Los Angeles,2192,1200,517.0,557.0,523.0,742.0,19650600000000,639420.0,,Active,Los Angeles,Torrance Unified,,2335 Plaza Del Amo,2335 Plaza Del Amo,Torrance,90501-3420,CA,2335 Plaza Del Amo,2335 Plaza Del Amo,Torrance,90501-3420,CA,(310) 972-6500,,www.tusd.org,,,,,,54,Unified School District,,,,,,,,,,,33.8284,-118.32158,George,Mannon,mannon.george@tusd.org,,,,,,,2016-08-17
37683380107029,S,San Diego International Studies,San Diego Unified,San Diego,170,148,531.0,529.0,523.0,87.0,37683380107029,634320.0,11140.0,Active,San Diego,San Diego Unified,San Diego International Studies,1405 Park Boulevard,1405 Park Blvd.,San Diego,92101-4722,CA,1405 Park Boulevard,1405 Park Blvd.,San Diego,92101-4722,CA,(619) 525-7464,,http://is.sdhs.sandi.net,2004-09-07,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,1.0,32.719461,-117.15366,Carmen,Garcia,carmengarcia@sandi.net,,,,,,,2015-06-18
30736430000000,D,,Tustin Unified,Orange,1859,1026,522.0,537.0,523.0,596.0,30736430000000,640150.0,,Active,Orange,Tustin Unified,,300 South C Street,300 South C St.,Tustin,92780-3633,CA,300 South C Street,300 South C St.,Tustin,92780-3633,CA,(714) 730-7301,,www.tustin.k12.ca.us,,,,,,54,Unified School District,,,,,,,,,,,33.74313,-117.82489,Gregory,Franklin,gfranklin@tustin.k12.ca.us,,,,,,,2015-06-23
7617390730549,S,Alhambra Senior High,Martinez Unified,Contra Costa,271,118,518.0,543.0,523.0,70.0,7617390730549,624030.0,3612.0,Active,Contra Costa,Martinez Unified,Alhambra Senior High,150 E Street,150 E St.,Martinez,94553-3139,CA,150 E Street,150 E St.,Martinez,94553-3139,CA,(925) 335-5810,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,38.002496,-122.13371,Tom,Doppe,tdoppe@martinez.k12.ca.us,,,,,,,2015-06-24
43733874334470,S,Milpitas High,Milpitas Unified,Santa Clara,717,450,527.0,563.0,524.0,279.0,43733874334470,624500.0,3666.0,Active,Santa Clara,Milpitas Unified,Milpitas High,1285 Escuela Parkway,1285 Escuela Pkwy.,Milpitas,95035-3221,CA,1285 Escuela Parkway,1285 Escuela Pkwy.,Milpitas,95035-3221,CA,(408) 635-2800,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,37.450802,-121.89981,Phillip,Morales,pmorales@musd.org,,,,,,,2016-08-23
43733870000000,D,,Milpitas Unified,Santa Clara,793,450,527.0,563.0,524.0,279.0,43733870000000,624500.0,,Active,Santa Clara,Milpitas Unified,,1331 East Calaveras Boulevard,1331 East Calaveras Blvd.,Milpitas,95035-5707,CA,1331 East Calaveras Boulevard,1331 East Calaveras Blvd.,Milpitas,95035-5707,CA,(408) 635-2600,6001.0,www.musd.org,,,,,,54,Unified School District,,,,,,,,,,,37.43589,-121.88351,Cheryl,Jordan,cjordan@musd.org,,,,,,,2016-08-23
1612590114868,S,Oakland Charter High,Oakland Unified,Alameda,55,56,520.0,583.0,524.0,38.0,1612590114868,628050.0,12041.0,Active,Alameda,Oakland Unified,Oakland Charter High,345 12th Street,345 12th St.,Oakland,94607-4217,CA,345 12th Street,345 12th St.,Oakland,94607-4217,CA,(510) 893-8700,,http://amps-ca.schoolloop.com/,2007-08-22,,1.0,0883,Directly funded,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.801907,-122.26954,Raquel,Olivia-Gomez,rgomez@amethodschools.org,,,,,,,2015-06-18
1611500132225,S,Castro Valley High,Castro Valley Unified,Alameda,688,438,527.0,556.0,524.0,273.0,1611500132225,607800.0,742.0,Active,Alameda,Castro Valley Unified,Castro Valley High,19400 Santa Maria Avenue,19400 Santa Maria Ave.,Castro Valley,94546-3400,CA,PO Box 2146,PO Box 2146,Castro Valley,94546,CA,(510) 537-5910,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.705184,-122.07847,Blaine,Torpey,btorpey@cv.k12.ca.us,,,,,,,2015-06-18
